<BEGIN>
Bus/Hour;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;
Bus746;6.27706;6.03033;5.86592;5.76886;5.83078;5.95144;6.28934;6.53582;6.67836;6.83784;6.77788;6.80958;6.59357;6.5373;6.50904;6.61643;7.18115;7.85105;7.65888;7.78765;7.77511;7.41608;7.0278;6.56212;6.24486;6.01165;5.74158;5.81727;5.87772;6.24904;6.68597;6.9472;7.15485;7.46204;7.49841;7.38708;
Bus747;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus748;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus749;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus750;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus751;6.01551;5.77906;5.62151;5.52849;5.58783;5.70347;6.02729;6.2635;6.40009;6.55293;6.49547;6.52585;6.31884;6.26491;6.23783;6.34074;6.88194;7.52392;7.33976;7.46316;7.45115;7.10708;6.73498;6.2887;5.98466;5.76117;5.50235;5.57488;5.63282;5.98866;6.40739;6.65773;6.85674;7.15112;7.18597;7.07929;
Bus752;6.74783;6.4826;6.30587;6.20152;6.26809;6.3978;6.76104;7.02601;7.17923;7.35068;7.28622;7.3203;7.08809;7.0276;6.99722;7.11266;7.71974;8.43988;8.23329;8.37172;8.35825;7.97229;7.55489;7.05428;6.71323;6.46252;6.1722;6.25356;6.31855;6.71772;7.18742;7.46824;7.69147;8.02169;8.06079;7.94111;
Bus753;2.09235;2.01011;1.95531;1.92295;1.94359;1.98381;2.09645;2.17861;2.22612;2.27928;2.25929;2.26986;2.19786;2.1791;2.16968;2.20548;2.39372;2.61702;2.55296;2.59588;2.5917;2.47203;2.3426;2.18737;2.08162;2.00388;1.91386;1.93909;1.95924;2.08301;2.22866;2.31573;2.38495;2.48735;2.49947;2.46236;
Bus754;6.80014;6.53285;6.35475;6.24959;6.31668;6.4474;6.81345;7.08048;7.23489;7.40766;7.34271;7.37705;7.14304;7.08207;7.05146;7.1678;7.77958;8.5053;8.29712;8.43662;8.42304;8.03409;7.61346;7.10896;6.76527;6.51262;6.22004;6.30204;6.36753;6.76979;7.24314;7.52613;7.75109;8.08387;8.12327;8.00267;
Bus755;6.69553;6.43235;6.25699;6.15345;6.2195;6.34821;6.70863;6.97155;7.12358;7.2937;7.22974;7.26356;7.03315;6.97312;6.94297;7.05752;7.65989;8.37445;8.16947;8.30682;8.29346;7.91049;7.49633;6.99959;6.66119;6.41243;6.12435;6.20508;6.26957;6.66564;7.13171;7.41035;7.63185;7.9595;7.9983;7.87956;
Bus756;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus757;5.44011;5.22628;5.0838;4.99967;5.05335;5.15792;5.45076;5.66438;5.78791;5.92613;5.87416;5.90164;5.71443;5.66566;5.64117;5.73424;6.22366;6.80424;6.63769;6.74929;6.73843;6.42727;6.09076;5.68717;5.41221;5.2101;4.97603;5.04163;5.09402;5.41583;5.79451;6.02091;6.20087;6.4671;6.49862;6.40214;
Bus758;12.65873;12.16116;11.82961;11.63386;11.75875;12.00208;12.68351;13.18058;13.46802;13.78965;13.66873;13.73266;13.29704;13.18355;13.12656;13.34313;14.48199;15.83295;15.4454;15.70509;15.67981;14.95576;14.17274;13.23361;12.59381;12.1235;11.57885;11.73149;11.8534;12.60223;13.48338;14.01019;14.42896;15.04844;15.12179;14.89729;
Bus759;9.93867;9.54802;9.28771;9.13402;9.23207;9.42312;9.95813;10.34839;10.57406;10.82659;10.73165;10.78184;10.43983;10.35072;10.30598;10.47601;11.37015;12.43083;12.12656;12.33044;12.3106;11.74213;11.12736;10.39002;9.8877;9.51845;9.09083;9.21067;9.30639;9.89431;10.58613;10.99973;11.32852;11.81489;11.87248;11.69622;
Bus760;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus761;25.68362;24.67409;24.00141;23.60423;23.85762;24.35132;25.73389;26.74241;27.32561;27.97818;27.73284;27.86255;26.97871;26.74845;26.63281;27.07222;29.38287;32.12388;31.33757;31.86446;31.81318;30.34413;28.75544;26.85;25.5519;24.59767;23.49262;23.80232;24.04967;25.56899;27.35678;28.42563;29.27528;30.53216;30.68098;30.22548;
Bus762;59.73664;57.38862;55.82405;54.90027;55.48962;56.6379;59.85357;62.19926;63.55569;65.07349;64.50285;64.80454;62.74885;62.21329;61.94435;62.96634;68.34061;74.71582;72.88698;74.11244;73.99317;70.57638;66.88128;62.4495;59.43028;57.21088;54.64068;55.36099;55.9363;59.47003;63.62819;66.11419;68.09037;71.01371;71.35983;70.30041;
Bus763;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus764;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus765;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus766;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus767;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus768;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus769;8.89249;8.54296;8.31006;8.17254;8.26028;8.43121;8.9099;9.25908;9.461;9.68695;9.602;9.64691;9.3409;9.26117;9.22114;9.37327;10.1733;11.12232;10.85008;11.0325;11.01475;10.50612;9.95606;9.29634;8.84689;8.51651;8.1339;8.24113;8.32677;8.85281;9.4718;9.84187;10.13604;10.57122;10.62274;10.46504;
Bus770;11.40332;10.95509;10.65643;10.48009;10.59259;10.81179;11.42564;11.87341;12.13235;12.42208;12.31315;12.37074;11.97833;11.87609;11.82475;12.01985;13.04576;14.26274;13.91363;14.14756;14.12479;13.47255;12.76718;11.92118;11.34483;10.92117;10.43053;10.56803;10.67786;11.35242;12.14619;12.62075;12.99799;13.55603;13.6221;13.41987;
Bus771;4.91703;4.72376;4.59497;4.51894;4.56745;4.66196;4.92665;5.11973;5.23138;5.35631;5.30934;5.33417;5.16497;5.12088;5.09875;5.18287;5.62523;6.14999;5.99945;6.10032;6.09051;5.80926;5.50511;5.14033;4.89181;4.70913;4.49757;4.55686;4.60421;4.89508;5.23735;5.44197;5.60464;5.84526;5.87375;5.78655;
Bus772;9.41558;9.04549;8.79889;8.65328;8.74617;8.92717;9.43401;9.80374;10.01753;10.25677;10.16682;10.21438;9.89036;9.80595;9.76356;9.92464;10.77172;11.77657;11.48832;11.68147;11.66267;11.12412;10.54171;9.84318;9.36729;9.01748;8.61237;8.7259;8.81658;9.37356;10.02896;10.4208;10.73228;11.19305;11.24761;11.08063;
Bus773;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus774;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus775;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus776;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus777;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus778;37.5054;36.03121;35.0489;34.46891;34.83893;35.55987;37.57882;39.05155;39.90318;40.85612;40.49785;40.68726;39.39661;39.06036;38.8915;39.53316;42.90737;46.91002;45.76179;46.53119;46.45631;44.31109;41.99113;39.20866;37.31305;35.91961;34.30593;34.75817;35.11938;37.33802;39.9487;41.50952;42.75026;44.58566;44.80298;44.13782;
Bus779;5.70166;5.47755;5.32821;5.24004;5.29629;5.40589;5.71282;5.93671;6.06617;6.21104;6.15658;6.18537;5.98916;5.93805;5.91238;6.00992;6.52288;7.13137;6.95681;7.07378;7.0624;6.73627;6.38359;5.96059;5.67242;5.46058;5.21527;5.28402;5.33893;5.67621;6.07309;6.31037;6.49899;6.77802;6.81105;6.70993;
Bus780;23.1728;22.26196;21.65504;21.29669;21.52531;21.97075;23.21816;24.12808;24.65426;25.24304;25.02168;25.13871;24.34128;24.13353;24.0292;24.42565;26.51041;28.98346;28.27402;28.7494;28.70313;27.3777;25.94431;24.22516;23.05395;22.19301;21.19599;21.47541;21.69858;23.06937;24.68239;25.64675;26.41334;27.54735;27.68162;27.27065;
Bus781;14.59415;14.02051;13.63827;13.41259;13.55657;13.83711;14.62272;15.19579;15.52718;15.89799;15.75858;15.83228;15.33006;15.19922;15.13351;15.3832;16.69617;18.25369;17.80689;18.10628;18.07714;17.24239;16.33965;15.25693;14.51931;13.97709;13.34917;13.52515;13.6657;14.52902;15.54489;16.15224;16.63504;17.34923;17.43379;17.17497;
Bus782;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus783;5.23088;5.02527;4.88827;4.80738;4.85899;4.95954;5.24112;5.44652;5.5653;5.6982;5.64824;5.67465;5.49465;5.44775;5.4242;5.51369;5.98429;6.54254;6.3824;6.48971;6.47926;6.18007;5.8565;5.46843;5.20405;5.00971;4.78465;4.84772;4.8981;5.20753;5.57165;5.78933;5.96238;6.21836;6.24867;6.1559;
Bus784;5.75397;5.5278;5.3771;5.28812;5.34488;5.45549;5.76523;5.99117;6.12183;6.26802;6.21306;6.24212;6.04411;5.99252;5.96662;6.06506;6.58272;7.1968;7.02064;7.13868;7.12719;6.79807;6.44215;6.01528;5.72446;5.51068;5.26311;5.33249;5.38791;5.72829;6.12881;6.36827;6.55862;6.8402;6.87354;6.77149;
Bus785;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus786;3.29545;3.16592;3.07961;3.02865;3.06116;3.12451;3.3019;3.43131;3.50614;3.58987;3.55839;3.57503;3.46163;3.43208;3.41724;3.47362;3.7701;4.1218;4.02091;4.08851;4.08194;3.89344;3.6896;3.44511;3.27855;3.15612;3.01433;3.05407;3.0858;3.28075;3.51014;3.64728;3.7563;3.91757;3.93666;3.87822;
Bus787;10.14791;9.74903;9.48324;9.32632;9.42643;9.6215;10.16777;10.56625;10.79668;11.05452;10.95758;11.00883;10.65961;10.56863;10.52294;10.69656;11.60953;12.69253;12.38185;12.59003;12.56977;11.98933;11.36162;10.60876;10.09586;9.71884;9.28222;9.40458;9.50231;10.10262;10.80899;11.23131;11.56702;12.06362;12.12242;11.94245;
Bus788;15.01262;14.42253;14.02934;13.79718;13.94529;14.23387;15.04201;15.63151;15.9724;16.35384;16.21044;16.28625;15.76963;15.63504;15.56745;15.82429;17.17492;18.77709;18.31748;18.62546;18.59548;17.73679;16.80817;15.6944;14.93563;14.37787;13.73194;13.91296;14.05755;14.94562;15.99062;16.61539;17.11203;17.8467;17.93369;17.66744;
Bus789;55.81348;53.61966;52.15784;51.29474;51.84538;52.91825;55.92274;58.11437;59.38172;60.79983;60.26667;60.54855;58.62786;58.12748;57.8762;58.83108;63.85239;69.80891;68.10018;69.24516;69.13373;65.94132;62.4889;58.34817;55.52724;53.4536;51.05219;51.7252;52.26273;55.56438;59.44945;61.77219;63.61859;66.34993;66.67333;65.68349;
Bus790;1.04618;1.00505;0.97765;0.96148;0.9718;0.99191;1.04822;1.0893;1.11306;1.13964;1.12965;1.13493;1.09893;1.08955;1.08484;1.10274;1.19686;1.30851;1.27648;1.29794;1.29585;1.23601;1.1713;1.09369;1.04081;1.00194;0.95693;0.96954;0.97962;1.04151;1.11433;1.15787;1.19248;1.24367;1.24973;1.23118;
Bus791;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus792;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus793;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus794;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus795;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus796;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus797;5.23088;5.02527;4.88827;4.80738;4.85899;4.95954;5.24112;5.44652;5.5653;5.6982;5.64824;5.67465;5.49465;5.44775;5.4242;5.51369;5.98429;6.54254;6.3824;6.48971;6.47926;6.18007;5.8565;5.46843;5.20405;5.00971;4.78465;4.84772;4.8981;5.20753;5.57165;5.78933;5.96238;6.21836;6.24867;6.1559;
Bus798;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus799;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus800;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus801;33.8961;32.56377;31.67599;31.15182;31.48623;32.13779;33.96245;35.29345;36.06312;36.92436;36.60057;36.77175;35.6053;35.30141;35.14881;35.72871;38.77821;42.39567;41.35794;42.0533;41.98562;40.04684;37.95015;35.43544;33.72226;32.46291;31.00452;31.41324;31.73969;33.74482;36.10426;37.51488;38.63622;40.29499;40.49139;39.89025;
Bus802;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus803;6.80014;6.53285;6.35475;6.24959;6.31668;6.4474;6.81345;7.08048;7.23489;7.40766;7.34271;7.37705;7.14304;7.08207;7.05146;7.1678;7.77958;8.5053;8.29712;8.43662;8.42304;8.03409;7.61346;7.10896;6.76527;6.51262;6.22004;6.30204;6.36753;6.76979;7.24314;7.52613;7.75109;8.08387;8.12327;8.00267;
Bus804;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus805;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus806;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus807;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus808;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus809;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus810;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus811;5.75397;5.5278;5.3771;5.28812;5.34488;5.45549;5.76523;5.99117;6.12183;6.26802;6.21306;6.24212;6.04411;5.99252;5.96662;6.06506;6.58272;7.1968;7.02064;7.13868;7.12719;6.79807;6.44215;6.01528;5.72446;5.51068;5.26311;5.33249;5.38791;5.72829;6.12881;6.36827;6.55862;6.8402;6.87354;6.77149;
Bus812;7.00938;6.73387;6.55028;6.44189;6.51104;6.64578;7.0231;7.29834;7.4575;7.63559;7.56864;7.60404;7.36282;7.29998;7.26843;7.38835;8.01895;8.76701;8.55241;8.69621;8.68221;8.28129;7.84772;7.3277;6.97343;6.71301;6.41143;6.49595;6.56345;6.97809;7.466;7.75771;7.98959;8.33261;8.37322;8.24891;
Bus813;32.64069;31.3577;30.50281;29.99805;30.32007;30.94751;32.70458;33.98629;34.72745;35.55679;35.24499;35.40984;34.28659;33.99395;33.847;34.40543;37.34198;40.82546;39.82616;40.49577;40.43059;38.56362;36.54459;34.12302;32.47329;31.26058;29.8562;30.24979;30.56414;32.49501;34.76707;36.12544;37.20525;38.80259;38.99171;38.41283;
Bus814;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus815;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus816;36.40692;34.9759;34.02236;33.45936;33.81854;34.51837;36.47819;37.90778;38.73447;39.6595;39.31172;39.49559;38.24273;37.91633;37.75242;38.37529;41.65067;45.53609;44.42149;45.16835;45.09566;43.01327;40.76127;38.06029;36.2202;34.86758;33.30115;33.74015;34.09078;36.24443;38.77865;40.29376;41.49816;43.27981;43.49075;42.84508;
Bus817;1.51695;1.45733;1.4176;1.39414;1.40911;1.43827;1.51992;1.57949;1.61394;1.65248;1.63799;1.64565;1.59345;1.57985;1.57302;1.59897;1.73544;1.89734;1.8509;1.88201;1.87899;1.79222;1.69839;1.58585;1.50918;1.45282;1.38755;1.40584;1.42045;1.51018;1.61578;1.67891;1.72909;1.80333;1.81211;1.78521;
Bus818;2.61544;2.51264;2.44414;2.40369;2.42949;2.47977;2.62056;2.72326;2.78265;2.8491;2.82412;2.83733;2.74732;2.72387;2.7121;2.75685;2.99215;3.27127;3.1912;3.24485;3.23963;3.09003;2.92825;2.73422;2.60203;2.50485;2.39232;2.42386;2.44905;2.60377;2.78582;2.89467;2.98119;3.10918;3.12434;3.07795;
Bus819;7.89863;7.58816;7.38129;7.25914;7.33707;7.4889;7.91409;8.22425;8.4036;8.60429;8.52884;8.56873;8.29691;8.2261;8.19054;8.32567;9.03628;9.87924;9.63742;9.79946;9.78369;9.3319;8.84332;8.25733;7.85812;7.56466;7.22482;7.32006;7.39613;7.86338;8.41318;8.74189;9.00319;9.38973;9.43549;9.29541;
Bus820;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus821;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus822;43.57322;41.86052;40.71929;40.04547;40.47535;41.31294;43.65852;45.36951;46.35892;47.46604;47.0498;47.26986;45.77039;45.37975;45.18357;45.92904;49.84915;54.49937;53.16537;54.05925;53.97225;51.47997;48.78468;45.55204;43.34975;41.73088;39.85612;40.38153;40.80117;43.37875;46.4118;48.22515;49.66662;51.79896;52.05143;51.27867;
Bus823;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus824;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus825;12.81565;12.31192;11.97626;11.77808;11.90452;12.15086;12.84074;13.34397;13.63498;13.9606;13.83818;13.9029;13.46188;13.34698;13.28929;13.50854;14.66151;16.02923;15.63687;15.89978;15.87419;15.14117;14.34844;13.39766;12.74993;12.27379;11.72239;11.87692;12.00035;12.75846;13.65053;14.18387;14.60783;15.23499;15.30925;15.08196;
Bus826;21.49891;20.65387;20.09079;19.75833;19.97043;20.38369;21.541;22.3852;22.87337;23.41962;23.21425;23.32282;22.58299;22.39025;22.29346;22.66127;24.59544;26.88984;26.23165;26.67269;26.62977;25.40008;24.07023;22.47526;21.38865;20.5899;19.6649;19.92414;20.13119;21.40296;22.89946;23.79416;24.50538;25.55747;25.68204;25.30076;
Bus827;16.11111;15.47784;15.05587;14.80673;14.96568;15.27537;16.14265;16.77528;17.14111;17.55047;17.39657;17.47793;16.92351;16.77907;16.70653;16.98217;18.43162;20.15103;19.65778;19.98829;19.95613;19.03461;18.03803;16.84277;16.02848;15.4299;14.73672;14.93099;15.08615;16.0392;17.16067;17.83115;18.36413;19.15256;19.24591;18.96018;
