<BEGIN>;
<Hydro plants>;
ID;Name;Minimum reservoir volume (hm3);Maximum reservoir volume (hm3);Name of downriver reservoir;Water travelling time (h);Run-of-river plant? TRUE or FALSE;Minimum forebay level (m);Maximum forebay level (m);Maximum spillage (m3/s);Basin;Influence of spillage on the HPF? Yes or No;Maximum spillage - HPF;Downriver plant of bypass discharge;Maximum bypass discharge (m3/s);Water travel time in the bypass process (h);Downriver reservoir of pump units;Upriver reservoir of pump units;Water travel time in pumping (h);Comments
</Hydro plants>;
<Thermal plants>;
ID;Name;Minimum power output (MW);Maximum power output (MW);Unitary linear cost ($/MW);Ramp-up limit (MW/h);Ramp-down limit (MW/h);Minimum up-time (h);Minimum down-time (h);Bus id;Constant cost ($);Start-up cost ($);Shut-down cost ($);Comments
247;g247;680.929106603629;1954.4630773323775;83.22066020836206;1368.12;1368.12;2;2;8872;0;242.5618605076708;0;
248;g248;11.792438770655503;83.87504149150163;62.39085844558699;58.71;58.71;1;1;8903;0;52.02497939138535;0;
249;g249;0;380.91664258540726;56.377329437642125;266.64;266.64;0;0;8950;0;23.782857812009063;0;
250;g250;0;153.27555885976938;24.939057977145325;107.29;107.29;0;0;8961;0;28.435812772785173;0;
251;g251;8.443783672572316;195.1146680760613;14.567503151721258;136.58;136.58;2;2;8976;0;44.34025801655529;0;
252;g252;22.944686895653184;313.8967276185831;47.867650264010145;219.73;219.73;2;2;8997;0;140.32848304521522;0;
253;g253;150.89220873182038;439.8088056423327;50.144318314490455;307.87;307.87;1;1;9067;0;106.06135498152199;0;
254;g254;374.53037867329687;995.7135863699257;78.95996786235533;697.0;697.0;4;4;9101;0;229.1064065175439;0;
255;g255;0;333.1500348609205;54.07789181516647;233.21;233.21;0;0;9108;0;0;0;
256;g256;31.147747985620008;94.01731606148128;30.706441714128907;65.81;65.81;1;1;9137;0;15.759554085829743;0;
257;g257;0;130.93617561243016;22.048220754544136;91.66;91.66;0;0;9140;0;0;0;
258;g258;365.4152571794242;985.3208919589952;74.22152958330773;689.72;689.72;1;1;9150;0;226.50475462662914;0;
259;g259;0;469.01776708030724;74.15834226702398;328.31;328.31;0;0;9174;0;19.37383881800249;0;
260;g260;18.981469328461436;149.43584018432685;21.684153089288163;104.61;104.61;4;4;9180;0;33.6793444785897;0;
</Thermal plants>
<Deficit cost>
Deficit cost  in ($/(MWh/h))
884.1714850365378
</Deficit cost>
</END>
