<BEGIN>;
<Hydro plants>;
ID;Name;Minimum reservoir volume (hm3);Maximum reservoir volume (hm3);Name of downriver reservoir;Water travelling time (h);Run-of-river plant? TRUE or FALSE;Minimum forebay level (m);Maximum forebay level (m);Maximum spillage (m3/s);Basin;Influence of spillage on the HPF? Yes or No;Maximum spillage - HPF;Downriver plant of bypass discharge;Maximum bypass discharge (m3/s);Water travel time in the bypass process (h);Downriver reservoir of pump units;Upriver reservoir of pump units;Water travel time in pumping (h);Comments
</Hydro plants>;
<Thermal plants>;
ID;Name;Minimum power output (MW);Maximum power output (MW);Unitary linear cost ($/MW);Ramp-up limit (MW/h);Ramp-down limit (MW/h);Minimum up-time (h);Minimum down-time (h);Bus id;Constant cost ($);Start-up cost ($);Shut-down cost ($);Comments
249;g249;12.318608372238199;21.2648238327011;220.83003970176486;14.89;14.89;1;1;1973;0;254.05900000000003;0;
250;g250;50.96968650709118;177.916863995653;122.66713850419406;124.54;124.54;4;4;1974;0;903.951;0;
251;g251;49.25160891607564;175.83341670707105;151.6397583892411;123.08;123.08;2;2;1975;0;1420.702;0;
252;g252;51.97792178552699;178.94220952599707;195.76138527944087;125.26;125.26;2;2;1976;0;679.708;0;
253;g253;39.992848562453304;174.82764858400714;110.63181866052983;122.38;122.38;2;2;1977;0;1190.771;0;
254;g254;8.04619225419836;20.295631388472877;219.1664459260709;14.21;14.21;1;1;1761;0;107.90799999999999;0;
255;g255;15.429799648789828;19.487563389536266;256.3403396133605;13.64;13.64;4;4;1762;0;253.677;0;
256;g256;8.601144137959016;25.125018204585512;209.44299250898248;17.59;17.59;1;1;1978;0;352.947;0;
257;g257;1.0;30.136805920039166;0.0;21.1;21.1;1;1;1769;0;484.558;0;
258;g258;1.0;37.97148739364288;0.0;26.58;26.58;1;1;1770;0;488.38100000000003;0;
259;g259;8.8;37.9129423100689;52.6145732320237;26.54;26.54;1;1;1979;0;7.179;0;
260;g260;15.318180667472326;28.31482911268319;198.3330090567146;19.82;19.82;2;2;1980;0;398.071;0;
261;g261;9.98694573984793;19.31033037061889;179.11924670805809;13.52;13.52;4;4;1771;0;188.421;0;
262;g262;32.68146397613758;123.92798480737822;211.0208033335226;86.75;86.75;1;1;1993;0;1522.249;0;
263;g263;315.0437020557679;1322.3286725690432;742.7057643411156;925.63;925.63;2;2;1772;0;10209.074;0;
264;g264;334.75143533958703;1311.3199051855797;740.3604294053915;917.92;917.92;4;4;1995;0;10448.93;0;
265;g265;173.98050972745472;284.13890584169405;440.9268469565304;198.9;198.9;1;1;1773;0;4762.029;0;
266;g266;225.0;595.0;843.7467385162678;416.5;416.5;4;4;1774;0;5775.242;0;
267;g267;132.25885499068102;442.4496444222156;568.9503052991175;309.71;309.71;2;2;1775;0;5668.473;0;
268;g268;138.10361079767569;441.78488787497133;589.9026233687687;309.25;309.25;1;1;1776;0;2960.171;0;
269;g269;10.0;48.571428571428584;64.62389124145308;34.0;34.0;4;4;1996;0;9.251999999999999;0;
270;g270;10.0;48.57142857142857;64.58580448772054;34.0;34.0;2;2;1997;0;9.251999999999999;0;
271;g271;20.5612813313223;81.63586271389275;387.5302512882543;57.15;57.15;4;4;2000;0;894.662;0;
272;g272;353.7584490989959;934.4034969058883;806.0115927004431;654.08;654.08;1;1;1777;0;5445.428;0;
273;g273;299.70215960360804;939.8508423406389;767.9250120494792;657.9;657.9;2;2;1778;0;4159.812;0;
274;g274;9.8;47.20852596060598;64.12778951784708;33.05;33.05;1;1;1779;0;9.01;0;
275;g275;9.8;47.60000000000001;64.12660764262111;33.32;33.32;2;2;2002;0;9.067;0;
276;g276;8.862307013758013;23.635821284645516;265.10424311320276;16.55;16.55;2;2;1780;0;275.773;0;
277;g277;6.324814854632355;23.62462250022802;179.41386521085374;16.54;16.54;1;1;2028;0;288.701;0;
278;g278;6.858033864151082;22.85202655298955;160.79612216671248;16.0;16.0;2;2;1781;0;475.34499999999997;0;
279;g279;7.834417220962683;23.108249549499362;225.24167649878154;16.18;16.18;1;1;1782;0;469.88100000000003;0;
280;g280;37.772550666317706;153.37617898183376;185.83564704607534;107.36;107.36;1;1;2004;0;1054.817;0;
281;g281;40.3966241243632;157.43984646259406;228.0738331877928;110.21;110.21;2;2;2023;0;978.844;0;
282;g282;46.83910177039722;156.10153445891052;180.6052225903345;109.27;109.27;4;4;2024;0;837.662;0;
283;g283;40.825197216982055;156.72081757397584;230.94293748646243;109.7;109.7;4;4;2005;0;962.443;0;
284;g284;378.03665900381617;970.5704912061765;938.8330756765872;679.4;679.4;2;2;1783;0;6065.216;0;
285;g285;405.41740982759785;960.5616976865199;951.3882448747651;672.39;672.39;4;4;1784;0;5003.4400000000005;0;
286;g286;369.2558217275423;979.8411473079686;927.8545807372371;685.89;685.89;1;1;1785;0;8084.762;0;
287;g287;477.21130108857517;966.6767469288104;1025.7883583585408;676.67;676.67;4;4;1786;0;6616.226;0;
288;g288;110.72327825592883;175.9555627190064;477.0290483657115;123.17;123.17;4;4;1787;0;1932.2009999999998;0;
289;g289;102.28560180771197;177.96857525162847;404.54474745978604;124.58;124.58;4;4;1788;0;1669.214;0;
290;g290;102.8758258591022;177.84921162215232;445.62930770832907;124.49;124.49;2;2;1789;0;1875.291;0;
291;g291;149.69384859860247;267.44158224203704;402.3205844082701;187.21;187.21;2;2;1790;0;5953.925;0;
292;g292;144.42006790615898;267.95799302410774;402.98455731110187;187.57;187.57;1;1;1791;0;5716.24;0;
293;g293;14.742227783715322;25.61862832641335;328.0899379694141;17.93;17.93;1;1;1792;0;469.25600000000003;0;
294;g294;10.943067491994434;26.85921146404774;334.2549033893067;18.8;18.8;4;4;2011;0;354.673;0;
295;g295;12.69971832618739;23.365105835046514;214.51811215501903;16.36;16.36;2;2;2012;0;179.902;0;
296;g296;28.14699374512559;129.8974758392166;169.69679144957985;90.93;90.93;4;4;1793;0;1677.619;0;
297;g297;31.068597124253554;126.05946142432529;193.57446609639516;88.24;88.24;1;1;1794;0;1448.9;0;
</Thermal plants>
<Deficit cost>
Deficit cost  in ($/(MWh/h))
2500
</Deficit cost>
</END>
