<BEGIN>;
<Hydro plants>;
ID;Name;Minimum reservoir volume (hm3);Maximum reservoir volume (hm3);Name of downriver reservoir;Water travelling time (h);Run-of-river plant? TRUE or FALSE;Minimum forebay level (m);Maximum forebay level (m);Maximum spillage (m3/s);Basin;Influence of spillage on the HPF? Yes or No;Maximum spillage - HPF;Downriver plant of bypass discharge;Maximum bypass discharge (m3/s);Water travel time in the bypass process (h);Downriver reservoir of pump units;Upriver reservoir of pump units;Water travel time in pumping (h);Comments
</Hydro plants>;
<Thermal plants>;
ID;Name;Minimum power output (MW);Maximum power output (MW);Unitary linear cost ($/MW);Ramp-up limit (MW/h);Ramp-down limit (MW/h);Minimum up-time (h);Minimum down-time (h);Bus id;Constant cost ($);Start-up cost ($);Shut-down cost ($);Comments
262;g262;353.7233024869512;992.2908661823724;9554.028897552997;694.6;694.6;2;2;1708;0;64523.32;0;
263;g263;18.95956443031617;71.60479922250369;112.14453708749124;50.12;50.12;4;4;1715;0;13566.34;0;
264;g264;0.0;33.250664489240414;0.0;23.28;23.28;1;1;1717;0;3796.7;0;
265;g265;301.29426734803593;799.573628726876;8986.322401672724;559.7;559.7;4;4;1719;0;73449.75;0;
266;g266;436.32273061265767;1183.156418838648;9625.397193557223;828.21;828.21;2;2;1720;0;81321.15;0;
267;g267;0.0;30.630702795447032;0.0;21.44;21.44;1;1;1721;0;4653.22;0;
268;g268;0.0;118.09807094265162;629.6616694749379;82.67;82.67;4;4;1726;0;8309.42;0;
269;g269;71.9691732598326;202.4597291047577;1462.3043753190711;141.72;141.72;2;2;1736;0;26889.19;0;
270;g270;278.69348406424103;720.0;8905.116371729682;504.0;504.0;4;4;1738;0;77131.26;0;
271;g271;0.0;117.95635917473486;789.8491387370518;82.57;82.57;1;1;1743;0;9233.52;0;
272;g272;335.9488784975639;894.9556107609272;9608.575271232652;626.47;626.47;2;2;1747;0;60391.11;0;
273;g273;144.06420401995382;398.8253135223447;4513.557537793027;279.18;279.18;1;1;1748;0;79186.94;0;
274;g274;0.0;39.98954960551437;0.0;27.99;27.99;2;2;1754;0;2711.88;0;
275;g275;70.22939812080143;199.49713467587344;1794.9469312206784;139.65;139.65;2;2;1756;0;24647.46;0;
276;g276;0.0;610.8068708494569;0.0;427.56;427.56;1;1;1776;0;9813.37;0;
277;g277;0.0;119.03189854934028;806.5772180889402;83.32;83.32;2;2;1785;0;9578.39;0;
278;g278;420.5749488609472;1190.4447648523471;10128.876849587552;833.31;833.31;1;1;1786;0;107137.67;0;
279;g279;242.09714743401287;599.5593696744169;8062.542364600508;419.69;419.69;1;1;1788;0;50220.13;0;
280;g280;0.0;195.81653076394318;0.0;137.07;137.07;2;2;1793;0;6705.88;0;
281;g281;672.7564995422186;1980.7632282988134;10221.850111281987;1386.53;1386.53;4;4;1794;0;111226.04;0;
282;g282;6.350491845958901;78.29379580809731;0.0;54.81;54.81;4;4;1797;0;7497.48;0;
283;g283;7.443847940319398;92.40968687670652;816.5022640758916;64.69;64.69;2;2;1808;0;8736.54;0;
284;g284;14.617629473075871;63.83687892051271;0.0;44.69;44.69;4;4;1812;0;20837.77;0;
285;g285;137.73921370980446;399.51748227326664;7038.106808105214;279.66;279.66;1;1;1814;0;41116.24;0;
286;g286;29.352194726424155;296.1103552018777;1352.1548843812438;207.28;207.28;4;4;1819;0;31599.85;0;
287;g287;319.358381579845;797.899421550138;8764.353192478136;558.53;558.53;4;4;1822;0;57315.23;0;
288;g288;6.281575388164134;78.45699979284016;153.42155382667352;54.92;54.92;4;4;1823;0;9790.87;0;
289;g289;0.0;119.02694496915181;742.5339018102613;83.32;83.32;2;2;1843;0;8025.55;0;
290;g290;0.0;121.16642012675794;748.2805702172798;84.82;84.82;2;2;1846;0;10304.52;0;
291;g291;13.94983845176962;74.92792922711621;0.0;52.45;52.45;1;1;1847;0;11879.37;0;
292;g292;8.358640277471924;29.557371929801526;79.36753951414812;20.69;20.69;1;1;1850;0;2134.41;0;
293;g293;3.028332243537467;27.94351794779589;373.5512017587025;19.56;19.56;4;4;1851;0;3832.98;0;
294;g294;0.0;366.337276322118;0.0;256.44;256.44;2;2;1852;0;6028.06;0;
295;g295;0.0;154.665299893375;0.0;108.27;108.27;4;4;1871;0;6343.9;0;
296;g296;52.66945614718064;235.23625075636394;2244.334487847352;164.67;164.67;1;1;1877;0;16348.36;0;
297;g297;347.7355858932068;904.0365933140861;9868.719943305321;632.83;632.83;4;4;1888;0;68659.41;0;
298;g298;533.33;1600.0;9859.70035391722;1120.0;1120.0;1;1;1890;0;80194.66;0;
299;g299;0.0;92.68085108299312;385.1304525884301;64.88;64.88;4;4;1892;0;9951.15;0;
300;g300;13.985083413009693;298.4834485700791;941.3826200030089;208.94;208.94;2;2;1898;0;35986.67;0;
301;g301;0.0;597.2252535040176;481.65240926706474;418.06;418.06;2;2;1900;0;6147.76;0;
302;g302;232.58727430662088;599.6575023117982;8574.176158813789;419.76;419.76;2;2;1905;0;49724.6;0;
303;g303;6.1573769856101235;86.97823802799695;732.5803402973611;60.88;60.88;2;2;1907;0;6200.53;0;
304;g304;0.0;120.6063697582113;0.0;84.42;84.42;1;1;1909;0;9377.91;0;
305;g305;39.35;472.16;6005.192246488207;330.51;330.51;1;1;1914;0;6651.58;0;
306;g306;224.7011326989438;599.8706767665556;8295.752807982288;419.91;419.91;4;4;1919;0;52206.03;0;
307;g307;0.0;295.10827244561347;0.0;206.58;206.58;2;2;1925;0;9142.16;0;
308;g308;0.0;500.0;753.8835484050766;350.0;350.0;4;4;1927;0;5736.41;0;
309;g309;0.0;141.9557314927982;0.0;99.37;99.37;1;1;1935;0;8120.86;0;
310;g310;0.0;531.56;776.4229055477427;372.09;372.09;4;4;1938;0;5586.1;0;
311;g311;0.0;106.58556633920614;257.24159713093366;74.61;74.61;4;4;1947;0;9469.45;0;
312;g312;0.0;34.44390169867291;0.0;24.11;24.11;4;4;1959;0;2478.81;0;
313;g313;0.0;119.0279673023676;748.2470774203922;83.32;83.32;4;4;1970;0;7722.16;0;
314;g314;0.7200000011844425;95.31662289493414;609.9319591745887;66.72;66.72;4;4;1982;0;3709.29;0;
315;g315;7.545011391471082;57.052052214147956;0.0;39.94;39.94;2;2;1991;0;4168.45;0;
316;g316;13.670371002842414;167.31795860816968;753.7752460174777;117.12;117.12;1;1;1999;0;12784.88;0;
317;g317;167.92127744755126;499.94225885403125;5070.14819655535;349.96;349.96;1;1;2017;0;42125.35;0;
318;g318;10.077309131960845;76.85815472101257;0.0;53.8;53.8;1;1;2018;0;15465.19;0;
319;g319;230.47513213586825;599.9234108781434;7965.237623551513;419.95;419.95;1;1;2030;0;52815.61;0;
320;g320;391.39346260289125;989.3869939143433;10342.340609188928;692.57;692.57;2;2;2035;0;54989.54;0;
321;g321;40.95712673401536;297.0720894670737;1873.2751386973073;207.95;207.95;4;4;2046;0;33854.68;0;
322;g322;681.8620515712718;1951.0709606762161;7581.80752605838;1365.75;1365.75;4;4;2050;0;110073.12;0;
323;g323;38.22916907472925;286.8308975658263;1947.4393243044674;200.78;200.78;1;1;2051;0;35103.63;0;
324;g324;0.0;3.5921134181724863;0.0;2.51;2.51;1;1;2054;0;0.0;0;
325;g325;50.122878665642716;91.16263653359637;4139.306267272322;63.81;63.81;1;1;2063;0;4737.96;0;
326;g326;0.0;262.7761718211581;0.0;183.94;183.94;2;2;2082;0;4303.83;0;
327;g327;6.942705763437769;187.15062229726368;502.2273237485241;131.01;131.01;2;2;2085;0;15803.17;0;
328;g328;21.391477661795932;73.23288264594487;0.0;51.26;51.26;2;2;2086;0;28451.05;0;
329;g329;0.0;34.518421690886505;0.0;24.16;24.16;4;4;2091;0;5201.72;0;
330;g330;423.1931719801472;1189.3170009358964;10312.075843556344;832.52;832.52;1;1;2096;0;102665.67;0;
331;g331;69.9642783176498;199.57304311817256;1845.3667254139532;139.7;139.7;2;2;2098;0;23062.52;0;
332;g332;80.87152492892326;461.39589321076585;6171.2262593855485;322.98;322.98;4;4;2100;0;10103.91;0;
333;g333;0.0;107.49542407090341;219.71881459207543;75.25;75.25;2;2;2104;0;8443.37;0;
334;g334;500.01442920987176;1500.0;11886.511160324659;1050.0;1050.0;2;2;2107;0;116686.61;0;
335;g335;146.84187929376603;398.52134151124824;5664.641611560291;278.96;278.96;4;4;2113;0;40469.71;0;
336;g336;224.48561444722424;599.8312163321514;8978.308171274564;419.88;419.88;4;4;2150;0;63563.59;0;
337;g337;0.0;601.3515435024191;0.0;420.95;420.95;1;1;2153;0;8290.56;0;
338;g338;0.0;28.780208408296602;0.0;20.15;20.15;4;4;2163;0;2172.99;0;
339;g339;68.48962558826224;199.9587021223375;1588.6564964834888;139.97;139.97;1;1;2167;0;17327.08;0;
340;g340;1528.4365843522946;2082.150891495133;0.0;1457.51;1457.51;4;4;2176;0;10613.56;0;
341;g341;0.0;225.6369293125298;0.0;157.95;157.95;2;2;2177;0;5484.96;0;
342;g342;193.35676622027955;533.9965898064722;5701.188642963199;373.8;373.8;2;2;2181;0;38351.39;0;
343;g343;0.0;118.83437108669571;733.2915528809486;83.18;83.18;1;1;2185;0;6799.02;0;
344;g344;337.2404222653148;895.9885797469035;9560.973586666507;627.19;627.19;4;4;2187;0;61494.17;0;
345;g345;0.7490323987886882;15.939136000041035;820.1262875607695;11.16;11.16;2;2;2193;0;2932.17;0;
346;g346;0.0;145.44103864943054;0.0;101.81;101.81;2;2;2197;0;8646.69;0;
347;g347;117.84574161203082;296.2999340942868;3912.587148604861;207.41;207.41;1;1;2206;0;36809.81;0;
348;g348;13.58680835599397;76.53770893280553;0.0;53.58;53.58;2;2;2207;0;18420.7;0;
349;g349;0.0;194.8597748302131;0.0;136.4;136.4;1;1;2225;0;5148.92;0;
350;g350;0.0;133.23932838333525;0.0;93.27;93.27;2;2;2236;0;5901.41;0;
351;g351;20.672536224748534;186.50302030470374;401.1445925013204;130.55;130.55;2;2;2237;0;16045.99;0;
352;g352;431.1846805670343;1194.8044449434406;10540.155936191835;836.36;836.36;4;4;2241;0;99773.66;0;
353;g353;0.0;114.675955616314;0.0;80.27;80.27;4;4;2243;0;6980.8;0;
354;g354;42.804679967470676;206.24590661782344;1530.611070602596;144.37;144.37;1;1;2245;0;12416.42;0;
355;g355;0.0;211.12039115941795;0.0;147.78;147.78;2;2;2250;0;7790.71;0;
356;g356;319.24315196475646;799.4489969507999;9404.845151439045;559.61;559.61;4;4;2253;0;68261.37;0;
357;g357;2.664110678032662;191.16500552519807;312.16173815321076;133.82;133.82;1;1;2266;0;14667.81;0;
358;g358;168.7933212155601;499.78773852778374;6006.145430396955;349.85;349.85;2;2;2267;0;45309.94;0;
359;g359;0.0;117.4264984382262;775.9719585268325;82.2;82.2;4;4;2276;0;12052.28;0;
360;g360;11.391484932472355;135.8286387875351;545.9070993484374;95.08;95.08;4;4;2278;0;9707.22;0;
361;g361;0.0;166.38941083043392;0.0;116.47;116.47;4;4;2284;0;5607.42;0;
362;g362;14.124062831812864;160.41708185709467;543.5520461906931;112.29;112.29;1;1;2287;0;9503.53;0;
363;g363;2.245147225446286;30.72912804089483;0.0;21.51;21.51;1;1;2289;0;4905.84;0;
364;g364;13.697786616935447;184.0737570330488;613.8184797117442;128.85;128.85;1;1;2291;0;16124.16;0;
365;g365;113.782248931548;290.4173234900363;4170.854503152257;203.29;203.29;1;1;2310;0;35714.3;0;
366;g366;0.0;119.0255696347631;734.2788845478993;83.32;83.32;2;2;2320;0;8650.55;0;
367;g367;204.8408941073325;599.7469663459037;9118.194826088129;419.82;419.82;4;4;2335;0;68999.86;0;
368;g368;0.0;130.40260815407936;0.0;91.28;91.28;2;2;2351;0;8277.91;0;
369;g369;0.0;224.8603531135896;0.0;157.4;157.4;1;1;2353;0;7523.23;0;
370;g370;0.0;323.0924966843687;0.0;226.16;226.16;4;4;2357;0;5865.06;0;
371;g371;18.84582587626332;74.63220697633221;0.0;52.24;52.24;2;2;2359;0;22419.91;0;
372;g372;316.06283602811686;798.764437410762;9244.658797385646;559.14;559.14;1;1;2362;0;72099.06;0;
373;g373;68.63062326664095;199.96671320980164;1395.8269401796233;139.98;139.98;1;1;2369;0;17305.28;0;
374;g374;191.33177588434262;500.0;4218.823879068578;350.0;350.0;2;2;2394;0;10756.48;0;
375;g375;368.4854676551176;799.4202795279239;9513.596781082548;559.59;559.59;4;4;2398;0;58312.68;0;
376;g376;5.803266673386683;192.8122153850169;411.9850355702098;134.97;134.97;2;2;2402;0;13891.69;0;
377;g377;9.005562385088936;408.68220094859976;775.9267967955932;286.08;286.08;1;1;2412;0;4710.54;0;
378;g378;11.816701528217301;187.5390416117478;502.2635708339701;131.28;131.28;1;1;2413;0;14375.65;0;
379;g379;0.0;465.20892590642575;0.0;325.65;325.65;4;4;2421;0;7526.57;0;
380;g380;0.0;207.95477893271033;0.0;145.57;145.57;4;4;2425;0;4306.42;0;
381;g381;0.0;134.36967367359966;0.0;94.06;94.06;2;2;2426;0;5957.4;0;
382;g382;168.7513347199661;499.7688270565038;5292.30580070625;349.84;349.84;2;2;2429;0;59135.63;0;
383;g383;676.4751511465503;1969.3984098862143;10460.383090921932;1378.58;1378.58;2;2;2446;0;130122.96;0;
384;g384;0.0;105.96452340796746;190.9132729090196;74.18;74.18;2;2;2447;0;6483.84;0;
385;g385;0.6610390635424915;107.83051358722958;782.6473572932449;75.48;75.48;2;2;2452;0;7779.31;0;
386;g386;11.750765167147003;77.63232217193578;0.0;54.34;54.34;2;2;2460;0;16052.02;0;
387;g387;10.389471292892;76.04841410928206;0.0;53.23;53.23;1;1;2468;0;13538.92;0;
388;g388;14.935141477736071;73.2784104034968;0.0;51.29;51.29;2;2;2481;0;17562.57;0;
389;g389;11.932194611243599;359.45967420628335;0.0;251.62;251.62;1;1;2489;0;24198.7;0;
390;g390;15.666920958691184;75.62668578427417;0.0;52.94;52.94;1;1;2501;0;17714.28;0;
391;g391;0.0;204.63451196072077;0.0;143.24;143.24;1;1;2509;0;4762.83;0;
392;g392;0.0;25.80538883774897;0.0;18.06;18.06;2;2;2515;0;4197.97;0;
393;g393;8.775742012395932;231.29716395927366;716.7473686785388;161.91;161.91;2;2;2517;0;17728.63;0;
394;g394;0.0;152.38517838946316;0.0;106.67;106.67;1;1;2519;0;3079.34;0;
395;g395;71.83231467928903;199.99259850640658;1313.4628384301452;139.99;139.99;2;2;2534;0;27653.71;0;
396;g396;0.0;220.74333462215358;0.0;154.52;154.52;2;2;2539;0;7297.55;0;
397;g397;13.725918911406755;149.89662850822202;805.8619051841711;104.93;104.93;2;2;2541;0;10336.66;0;
398;g398;0.0;106.32493170615341;151.44213437481335;74.43;74.43;2;2;2547;0;7216.43;0;
399;g399;0.0;119.87648266832075;751.5537318086043;83.91;83.91;2;2;2550;0;10076.13;0;
400;g400;21.518521368419048;188.78599340562715;369.1567380385377;132.15;132.15;1;1;2568;0;13081.77;0;
401;g401;0.0;110.78510906283131;14.619350870780409;77.55;77.55;2;2;2569;0;6768.46;0;
402;g402;221.28600697658226;599.8309585877819;8533.096000590833;419.88;419.88;1;1;2572;0;53983.5;0;
403;g403;0.0;311.6476024724425;0.0;218.15;218.15;2;2;2588;0;7507.66;0;
404;g404;230.58523237176843;599.6925660983582;7767.141748564662;419.78;419.78;4;4;2589;0;55504.39;0;
405;g405;13.826198571568387;167.42481940333926;1010.0196189999768;117.2;117.2;4;4;2594;0;12740.1;0;
406;g406;423.9394646370531;1188.8848565950489;9262.891852812834;832.22;832.22;1;1;2595;0;80483.99;0;
407;g407;16.512717440871334;156.4688905153163;781.7003123516157;109.53;109.53;4;4;2600;0;7052.41;0;
408;g408;0.0;314.12190887723114;0.0;219.89;219.89;1;1;2604;0;6415.43;0;
409;g409;38.76606779970576;296.32529016512615;1393.6247473305634;207.43;207.43;2;2;2606;0;27012.08;0;
410;g410;33.44679262467251;236.40380095005148;1149.7437770163272;165.48;165.48;4;4;2620;0;14062.7;0;
411;g411;0.0;119.2941894787244;773.4967240144925;83.51;83.51;4;4;2624;0;7421.53;0;
412;g412;678.8738929759479;1960.0739053225966;4265.897689402511;1372.05;1372.05;4;4;2627;0;43738.78;0;
413;g413;673.1360054718192;1978.160237275833;10374.598452320053;1384.71;1384.71;1;1;2642;0;132868.41;0;
414;g414;142.73028794809207;289.13178283019835;4795.006839400455;202.39;202.39;1;1;2649;0;33960.65;0;
415;g415;0.0;119.04656633663141;731.0984362490299;83.33;83.33;4;4;2650;0;8864.13;0;
416;g416;0.0;118.1521014989513;716.4678055050235;82.71;82.71;2;2;2653;0;10225.36;0;
417;g417;226.72117782119332;700.0;7545.747428497518;490.0;490.0;2;2;2658;0;71296.82;0;
418;g418;18.78647242846273;175.38283436424194;867.2748654383477;122.77;122.77;2;2;2660;0;8417.2;0;
419;g419;0.0;116.37164875590751;0.0;81.46;81.46;4;4;2662;0;7848.57;0;
420;g420;154.92067799019773;397.6372465595632;5804.685243507251;278.35;278.35;1;1;2664;0;45423.91;0;
421;g421;27.660809030669913;171.81329387028282;793.5114316769321;120.27;120.27;2;2;2685;0;10437.71;0;
422;g422;0.0;166.7004357644604;0.0;116.69;116.69;2;2;2686;0;7856.12;0;
423;g423;156.13501843918215;1473.3253604568247;3799.101243817604;1031.33;1031.33;1;1;2710;0;94384.87;0;
424;g424;25.051606015636434;181.87366099647858;940.8700262361768;127.31;127.31;1;1;2719;0;16647.03;0;
425;g425;22.582201387062778;150.02118224793477;433.2587402075253;105.01;105.01;1;1;2725;0;9131.99;0;
426;g426;0.0;119.32245254055522;819.8114965965204;83.53;83.53;2;2;2729;0;8760.17;0;
427;g427;34.40010978093734;298.31562108746823;1639.3039427538438;208.82;208.82;2;2;2736;0;38894.27;0;
428;g428;11.405476977184891;77.71103159162213;77.79451339907018;54.4;54.4;2;2;2743;0;19540.18;0;
429;g429;466.67;1600.0;10606.096385768651;1120.0;1120.0;1;1;2758;0;114370.21;0;
430;g430;352.322895749128;886.1117189828717;9672.459780036419;620.28;620.28;4;4;2764;0;62866.17;0;
431;g431;260.2071460813518;744.0;8071.84680204821;520.8;520.8;2;2;2775;0;74914.16;0;
432;g432;670.8550416041986;1986.9477278460704;12638.021639488888;1390.86;1390.86;2;2;2786;0;133280.59;0;
433;g433;0.6742686967287526;92.88832720771923;622.9561132601914;65.02;65.02;2;2;2791;0;7968.09;0;
434;g434;0.0;204.8791999738262;0.0;143.42;143.42;2;2;2797;0;5512.25;0;
435;g435;20.950587945628172;151.54994708573503;1145.1642171059275;106.08;106.08;2;2;2799;0;9785.88;0;
436;g436;438.56170937852727;1182.056356576467;10023.926659288616;827.44;827.44;1;1;2800;0;89354.81;0;
437;g437;23.400853547228564;293.99002877961743;963.5876512461018;205.79;205.79;1;1;2810;0;30784.34;0;
438;g438;673.4940178359601;1979.1613940075617;11028.221264079473;1385.41;1385.41;4;4;2816;0;109926.82;0;
439;g439;19.127389617106175;71.49277101762523;0.0;50.04;50.04;4;4;2817;0;22417.61;0;
440;g440;0.0;118.4934470988139;677.7329907584547;82.95;82.95;2;2;2822;0;8883.3;0;
441;g441;18.982305503433786;157.93605028925356;651.5296869701133;110.56;110.56;1;1;2826;0;9002.76;0;
442;g442;403.84571432772765;1198.1520665877606;9945.742437924484;838.71;838.71;1;1;2835;0;112809.86;0;
443;g443;7.655276920062743;56.07644712245236;0.0;39.25;39.25;1;1;2839;0;4650.21;0;
444;g444;0.0;119.1392555313521;790.5364950149258;83.4;83.4;2;2;2841;0;9612.97;0;
445;g445;0.0;33.374706399272355;0.0;23.36;23.36;4;4;2842;0;3375.62;0;
446;g446;22.20028828104252;190.5975613362215;621.4334856922013;133.42;133.42;2;2;2852;0;14270.94;0;
447;g447;24.748712946076417;149.44016191300813;865.57496410553;104.61;104.61;4;4;2853;0;10231.76;0;
448;g448;0.0;226.28953361426045;0.0;158.4;158.4;4;4;2862;0;5278.78;0;
449;g449;0.0;221.7893708986161;0.0;155.25;155.25;2;2;2867;0;7274.56;0;
450;g450;0.6914582463232912;8.61254145834632;0.0;6.03;6.03;4;4;2872;0;118.71;0;
451;g451;0.0;259.5917252733233;0.0;181.71;181.71;4;4;2874;0;5726.65;0;
452;g452;38.911418972757666;212.77491211106974;1307.7452334764719;148.94;148.94;1;1;2878;0;12247.28;0;
453;g453;19.724000133674494;176.7977130089541;500.0464885061334;123.76;123.76;4;4;2881;0;11801.79;0;
454;g454;0.0;118.54378896417309;802.3571765259737;82.98;82.98;4;4;2886;0;9923.9;0;
455;g455;0.0;363.4645570840332;0.0;254.43;254.43;2;2;2896;0;5938.27;0;
456;g456;68.83722879304955;199.70958357577246;1646.7144714814447;139.8;139.8;2;2;2897;0;16903.99;0;
457;g457;0.0;31.762005412645266;0.0;22.23;22.23;4;4;2902;0;4404.38;0;
458;g458;401.70492165464947;1199.133493694324;9483.322502462348;839.39;839.39;2;2;2920;0;106839.21;0;
459;g459;424.547967314517;1188.5627737541565;10327.59952892162;831.99;831.99;2;2;2923;0;103461.94;0;
460;g460;12.63398890429102;75.07125927576372;0.0;52.55;52.55;4;4;2930;0;10680.12;0;
461;g461;0.6756929117687938;6.215733716573826;0.0;4.35;4.35;4;4;2934;0;136.77;0;
462;g462;210.75075903717635;599.9406629337402;8460.198394281764;419.96;419.96;1;1;2942;0;64017.6;0;
463;g463;0.0;316.11076950468964;0.0;221.28;221.28;2;2;2946;0;9542.48;0;
464;g464;150.84653524372402;398.08309614313964;5422.43600989623;278.66;278.66;4;4;2956;0;47720.1;0;
465;g465;374.1398001534333;982.0201354969834;9762.614113353742;687.41;687.41;2;2;2973;0;60789.75;0;
466;g466;0.0;108.9735245671597;0.0;76.28;76.28;4;4;2975;0;7687.2;0;
467;g467;13.873862087230515;75.76494273040305;0.0;53.04;53.04;2;2;2982;0;16282.32;0;
468;g468;0.0;493.35;727.2132195709164;345.34;345.34;2;2;2985;0;6288.38;0;
469;g469;22.737654752291853;315.3844110170646;834.7996898343708;220.77;220.77;1;1;2987;0;29633.36;0;
470;g470;0.0;723.4693539790511;0.0;506.43;506.43;2;2;2989;0;5528.96;0;
471;g471;146.70185081965835;398.53666538199957;5954.310803114095;278.98;278.98;1;1;2992;0;53037.46;0;
472;g472;2761.1980727105274;2761.1980727105274;0.0;1932.84;1932.84;1;1;2997;0;0.0;0;
473;g473;0.0;112.2103406482576;0.0;78.55;78.55;1;1;3002;0;5459.11;0;
474;g474;132.50897194774268;393.3901064112156;5375.039639590841;275.37;275.37;4;4;3003;0;44334.48;0;
475;g475;0.0;191.9171035724744;0.0;134.34;134.34;2;2;3009;0;8254.07;0;
476;g476;38.52459263204482;186.82391774071246;748.9521414924415;130.78;130.78;4;4;3018;0;13819.26;0;
477;g477;368.16800384836154;990.9277354267367;9907.783278300458;693.65;693.65;4;4;3028;0;57805.4;0;
478;g478;13.664149681443288;75.36832318599278;0.0;52.76;52.76;1;1;3029;0;9549.34;0;
479;g479;404.4726247293309;1197.823467801963;9788.36563941697;838.48;838.48;1;1;3035;0;107164.83;0;
480;g480;20.78297527723403;294.9793199459101;881.2794103370456;206.49;206.49;4;4;3038;0;32821.59;0;
481;g481;0.0;144.25166373818664;0.0;100.98;100.98;2;2;3039;0;10557.14;0;
482;g482;0.0;160.2729979022783;0.0;112.19;112.19;1;1;3045;0;4734.23;0;
483;g483;137.81298846110076;399.8717067027659;5727.771673027143;279.91;279.91;2;2;3054;0;55032.31;0;
484;g484;143.53317910100336;382.30014266441844;5901.475679953158;267.61;267.61;1;1;3064;0;54975.66;0;
485;g485;169.31778012570763;499.76187437851036;5384.455170480507;349.83;349.83;1;1;3078;0;44680.51;0;
486;g486;0.0;186.08484050461297;0.0;130.26;130.26;1;1;3084;0;5315.49;0;
487;g487;56.48951665163661;234.78269759552256;2446.5003458345204;164.35;164.35;1;1;3088;0;19817.09;0;
488;g488;6.503459812149959;76.76816511307977;0.0;53.74;53.74;1;1;3090;0;7804.52;0;
489;g489;4.083203428249716;25.426338354013538;0.0;17.8;17.8;4;4;3091;0;3262.87;0;
490;g490;0.0;154.36784837526395;0.0;108.06;108.06;1;1;3096;0;8781.09;0;
491;g491;0.0;116.28468626345347;0.0;81.4;81.4;2;2;3113;0;7178.1;0;
492;g492;0.0;36.461032713080044;0.0;25.52;25.52;4;4;3114;0;5252.81;0;
493;g493;209.3736783745132;599.6456107425429;8874.620057356116;419.75;419.75;1;1;3127;0;66231.97;0;
494;g494;207.71071204316618;599.9701046670937;7294.682565890695;419.98;419.98;4;4;3130;0;60447.07;0;
495;g495;32.58069993394719;237.08783769966433;1438.005514888369;165.96;165.96;4;4;3133;0;17893.59;0;
496;g496;0.0;241.46115150594122;0.0;169.02;169.02;2;2;3134;0;6253.39;0;
497;g497;29.45026659509942;187.1129454464642;664.7852299833856;130.98;130.98;4;4;3135;0;13423.59;0;
498;g498;58.17706778009262;199.97709390774787;1581.2803168200921;139.98;139.98;4;4;3147;0;18258.24;0;
499;g499;0.0;130.057874010775;0.0;91.04;91.04;4;4;3150;0;4616.34;0;
500;g500;0.0;118.93032576231275;835.1603807707598;83.25;83.25;2;2;3152;0;7835.09;0;
501;g501;0.0;162.93587029674663;0.0;114.06;114.06;2;2;3156;0;6382.34;0;
502;g502;2.6518465149211967;18.39324076850635;1151.664252672156;12.88;12.88;2;2;3157;0;3299.03;0;
503;g503;0.0;107.00258366330279;0.0;74.9;74.9;4;4;3158;0;8844.74;0;
504;g504;22.861950819652453;200.46053763176704;768.3675429414671;140.32;140.32;4;4;3163;0;12957.29;0;
505;g505;0.0;119.19959567793047;766.5573189506573;83.44;83.44;4;4;3183;0;9925.79;0;
506;g506;0.21108799216333138;95.87015837572345;654.5731182320378;67.11;67.11;4;4;3189;0;5078.69;0;
507;g507;28.524503518848864;235.43462863754925;1417.7449938732539;164.8;164.8;4;4;3198;0;18021.54;0;
508;g508;0.0;540.0;891.431636709864;378.0;378.0;4;4;3205;0;6409.08;0;
509;g509;0.0;197.73554055332013;0.0;138.41;138.41;4;4;3218;0;12367.65;0;
510;g510;0.0;130.02342215683424;0.0;91.02;91.02;2;2;3219;0;7403.72;0;
511;g511;161.88285181691924;396.8753482917333;6275.634737327095;277.81;277.81;1;1;3227;0;38720.73;0;
512;g512;139.7097754440676;399.54376879985034;5171.919107982506;279.68;279.68;2;2;3229;0;63149.69;0;
513;g513;16.990711291470625;419.230609300009;448.08459999024853;293.46;293.46;2;2;3233;0;6490.79;0;
514;g514;0.0;118.49572508635603;718.8857379708691;82.95;82.95;2;2;3234;0;9475.2;0;
515;g515;156.97423876732654;397.4125172669718;6838.924554911342;278.19;278.19;4;4;3236;0;29343.27;0;
516;g516;0.0;123.20437915313958;0.0;86.24;86.24;1;1;3240;0;13226.85;0;
517;g517;393.61460602467275;798.8277615694267;9469.457494770368;559.18;559.18;4;4;3251;0;57383.08;0;
518;g518;0.0;127.25893325434761;736.2282497793101;89.08;89.08;2;2;3253;0;5962.04;0;
519;g519;13.354322767884499;77.14826044632278;0.0;54.0;54.0;2;2;3263;0;16160.87;0;
520;g520;0.0;34.49348286522828;273.00056539716303;24.15;24.15;1;1;3264;0;71.35;0;
521;g521;0.0;118.66574938158803;747.5915253219508;83.07;83.07;4;4;3278;0;9394.82;0;
522;g522;21.932500039998196;172.36082006884254;626.3370984814688;120.65;120.65;4;4;3284;0;9660.51;0;
523;g523;409.03025584610936;799.0936315522993;10026.186808126207;559.37;559.37;4;4;3285;0;56133.74;0;
524;g524;17.26337040198307;174.05835827467993;413.34671065974;121.84;121.84;2;2;3290;0;7624.7;0;
525;g525;169.405399177216;499.8898121063413;5698.8262695195135;349.92;349.92;1;1;3291;0;39035.87;0;
526;g526;111.42067742776092;315.1676247234046;3826.0511274754913;220.62;220.62;1;1;3292;0;38573.95;0;
