<BEGIN>;
<Hydro plants>;
ID;Name;Minimum reservoir volume (hm3);Maximum reservoir volume (hm3);Name of downriver reservoir;Water travelling time (h);Run-of-river plant? TRUE or FALSE;Minimum forebay level (m);Maximum forebay level (m);Maximum spillage (m3/s);Basin;Influence of spillage on the HPF? Yes or No;Maximum spillage - HPF;Downriver plant of bypass discharge;Maximum bypass discharge (m3/s);Water travel time in the bypass process (h);Downriver reservoir of pump units;Upriver reservoir of pump units;Water travel time in pumping (h);Comments
</Hydro plants>;
<Thermal plants>;
ID;Name;Minimum power output (MW);Maximum power output (MW);Unitary linear cost ($/MW);Ramp-up limit (MW/h);Ramp-down limit (MW/h);Minimum up-time (h);Minimum down-time (h);Bus id;Constant cost ($);Start-up cost ($);Shut-down cost ($);Comments
279;g279;2.3702772147987132;23.882353207749635;0.0;16.72;16.72;2;2;1359;0;0.0;0;
280;g280;3.436661681497405;25.771291633602566;0.0;18.04;18.04;1;1;1359;0;0.0;0;
281;g281;0;41.09748575404469;271.525429346108;28.77;28.77;0;0;1362;0;0;0;
282;g282;0;40.417215875687624;211.00124647582902;28.29;28.29;0;0;1361;0;0.0;0;
283;g283;2.0781946132591784;12.74954776874228;1292.8976958732103;8.92;8.92;4;4;1368;0;0.0;0;
284;g284;3.075266989955623;12.846270858381587;1181.6984236173237;8.99;8.99;4;4;1368;0;0.0;0;
285;g285;5.0;49.090425798924485;68.8649555555287;34.36;34.36;2;2;1415;0;0.0;0;
286;g286;0;48.98793832493024;0.0;34.29;34.29;0;0;1425;0;0.0;0;
287;g287;0;48.11609336220297;0.0;33.68;33.68;0;0;1425;0;0;0;
288;g288;5.0;48.951087871040734;21.10701384258755;34.27;34.27;4;4;1438;0;0.0;0;
289;g289;3.0139160369908624;20.828971903410945;0.0;14.58;14.58;4;4;1445;0;0.0;0;
290;g290;0;43.04989396809368;182.54874160348572;30.13;30.13;0;0;1459;0;0.0;0;
291;g291;0;40.07300570610474;192.49558902492413;28.05;28.05;0;0;1459;0;0.0;0;
292;g292;0;38.399116497952534;214.046049968371;26.88;26.88;0;0;1459;0;0.0;0;
293;g293;0;2.860356144938992;0.0;2.0;2.0;0;0;1468;0;0;0;
294;g294;0;9.437310553881236;0.0;6.61;6.61;0;0;1469;0;0;0;
295;g295;0;9.454068034629032;0.0;6.62;6.62;0;0;1479;0;0.0;0;
296;g296;2.8390241000238947;25.784903690034874;0.0;18.05;18.05;2;2;1500;0;0.0;0;
297;g297;0;9.612953074989617;0.0;6.73;6.73;0;0;1502;0;0.0;0;
298;g298;2.4506499652373908;19.884649039731983;839.3426168641945;13.92;13.92;1;1;1502;0;0.0;0;
299;g299;83.72033757762068;232.90910545457004;3226.0526824943154;163.04;163.04;4;4;1522;0;0.0;0;
300;g300;91.84687538431753;168.57848720898846;4440.8800223438975;118.0;118.0;1;1;1523;0;0.0;0;
301;g301;2.684563771150123;19.62457977900875;0.0;13.74;13.74;4;4;1553;0;0.0;0;
302;g302;1.3005458391443223;15.770167693200504;838.2297079451896;11.04;11.04;2;2;1553;0;0.0;0;
303;g303;1.0;47.28571428571428;436.0145990134576;33.1;33.1;2;2;1560;0;0.0;0;
304;g304;4.743527070856301;11.8289958378388;1153.9571299842733;8.28;8.28;2;2;1564;0;0.0;0;
305;g305;2.214267122877713;23.914333083620704;952.2346348118381;16.74;16.74;2;2;1564;0;0.0;0;
306;g306;0;3.852250526803317;0.0;2.7;2.7;0;0;1565;0;0;0;
307;g307;2.088518291760454;11.382887145473774;1156.6947458427744;7.97;7.97;1;1;1566;0;0.0;0;
308;g308;2.179672942672503;23.743191483560498;40.24538748743839;16.62;16.62;4;4;1570;0;0.0;0;
309;g309;2.435083030672007;13.735966630597254;1261.1221581336547;9.62;9.62;2;2;1570;0;0.0;0;
310;g310;0;9.814572293690912;0.0;6.87;6.87;0;0;1584;0;0.0;0;
311;g311;3.757718863834629;25.602818284477596;620.5951016469171;17.92;17.92;1;1;1594;0;0.0;0;
312;g312;0;5.3736914833443965;0.0;3.76;3.76;0;0;1594;0;0.0;0;
313;g313;0;19.813085494133286;0.0;13.87;13.87;0;0;1599;0;0.0;0;
314;g314;6.86912283360856;29.135059449731628;376.34654006131564;20.39;20.39;4;4;1599;0;0.0;0;
315;g315;0;32.94342162529771;0.0;23.06;23.06;0;0;1605;0;0.0;0;
316;g316;3.646654266075072;21.782724880206622;618.4260190570426;15.25;15.25;4;4;1619;0;0.0;0;
317;g317;0;9.604407748940664;0.0;6.72;6.72;0;0;1619;0;0.0;0;
318;g318;12.389002569844259;74.82878810052992;0.0;52.38;52.38;1;1;1630;0;0.0;0;
319;g319;0;3.6001096107190538;9.44335303650763;2.52;2.52;0;0;1643;0;0;0;
320;g320;0;4.653360776341727;0.0;3.26;3.26;0;0;1644;0;0;0;
321;g321;1.0428706026592043;11.609647987670447;323.742873800335;8.13;8.13;1;1;1644;0;0.0;0;
322;g322;0;51.02885802991834;0.0;35.72;35.72;0;0;1645;0;0.0;0;
323;g323;0;3.8346897582446;0.0;2.68;2.68;0;0;1648;0;0.0;0;
324;g324;2.3746396356218176;14.734746644601888;1177.8424154124505;10.31;10.31;4;4;1659;0;0.0;0;
325;g325;0;9.88984786478406;0.0;6.92;6.92;0;0;1675;0;0;0;
326;g326;1.2058810211545699;17.397574770375456;777.8583985358619;12.18;12.18;1;1;1675;0;0.0;0;
327;g327;0;10.78304609819334;102.25519934771286;7.55;7.55;0;0;1684;0;0;0;
328;g328;0;10.70504550002124;31.157668403053364;7.49;7.49;0;0;1684;0;0.0;0;
329;g329;6.851539082121406;25.654301473602168;1348.5040780752913;17.96;17.96;2;2;1685;0;0.0;0;
330;g330;0;9.875049306039765;0.0;6.91;6.91;0;0;1686;0;0.0;0;
331;g331;0;9.980187787732131;0.0;6.99;6.99;0;0;1686;0;0.0;0;
332;g332;2.3137980000942076;11.895792640764615;1326.0519971533154;8.33;8.33;1;1;1687;0;0.0;0;
333;g333;0;3.1127269777301807;0.0;2.18;2.18;0;0;1688;0;0.0;0;
334;g334;0;6.631460190600794;0.0;4.64;4.64;0;0;1693;0;0.0;0;
335;g335;3.146890802480713;14.884866572328818;2206.6616219839602;10.42;10.42;2;2;1697;0;0.0;0;
336;g336;0;14.969754266277237;278.8385122670777;10.48;10.48;0;0;1697;0;0.0;0;
337;g337;0;14.773925844734864;351.2646024901719;10.34;10.34;0;0;1697;0;0.0;0;
338;g338;5.107528654723442;28.765054258076365;0.0;20.14;20.14;4;4;1700;0;0.0;0;
339;g339;4.055514818125758;17.878911391284003;0.0;12.52;12.52;1;1;1703;0;0.0;0;
340;g340;0;28.780208408296602;0.0;20.15;20.15;0;0;1704;0;0.0;0;
341;g341;4.552030065210058;28.009640207714465;0.0;19.61;19.61;1;1;1706;0;0.0;0;
342;g342;0;0.8509046266413115;0.0;0.6;0.6;0;0;1717;0;0.0;0;
343;g343;0;4.363392152719045;0.0;3.05;3.05;0;0;1728;0;0.0;0;
344;g344;2.998811630356156;14.390443635729069;1465.904500289708;10.07;10.07;2;2;1728;0;0.0;0;
345;g345;0;4.0392918226661365;0.0;2.83;2.83;0;0;1731;0;0;0;
346;g346;2.884528539602809;11.850690127599957;777.8571896634014;8.3;8.3;4;4;1733;0;0.0;0;
347;g347;3.9470938957833424;26.087939810108722;0.0;18.26;18.26;2;2;1740;0;0.0;0;
348;g348;0;10.627011594136018;237.7795589285552;7.44;7.44;0;0;1740;0;0.0;0;
349;g349;0;28.93608663569754;0.0;20.26;20.26;0;0;1747;0;0;0;
350;g350;0;29.33815424632084;0.0;20.54;20.54;0;0;1748;0;0.0;0;
351;g351;0;23.15379259506113;0.0;16.21;16.21;0;0;1749;0;0;0;
352;g352;0;3.4083791326968993;0.0;2.39;2.39;0;0;1803;0;0.0;0;
353;g353;0;10.347602181144008;150.5368714394107;7.24;7.24;0;0;1813;0;0.0;0;
354;g354;0;9.147623160340887;0.0;6.4;6.4;0;0;1830;0;0.0;0;
355;g355;1.451407322094536;15.429442612975702;361.61851301833394;10.8;10.8;4;4;1837;0;0.0;0;
356;g356;1.791727826355962;15.736754363001369;1196.9610761217177;11.02;11.02;1;1;1843;0;0.0;0;
357;g357;6.767557798411464;23.95418926759007;1634.2898541350078;16.77;16.77;2;2;1843;0;0.0;0;
358;g358;0;4.494653898767146;0.0;3.15;3.15;0;0;1853;0;0.0;0;
359;g359;0;3.908359718860632;0.0;2.74;2.74;0;0;1853;0;0;0;
360;g360;0;5.646077260036526;0.0;3.95;3.95;0;0;1861;0;0.0;0;
361;g361;0;5.367730482902168;0.0;3.76;3.76;0;0;1864;0;0.0;0;
362;g362;0;1.2783660477074628;0.0;0.89;0.89;0;0;1864;0;0.0;0;
363;g363;1.3569920582189305;23.528152893088848;337.9460847147391;16.47;16.47;4;4;1869;0;0.0;0;
364;g364;2.2600863613726525;27.521819456579376;23.785507386315658;19.27;19.27;1;1;1869;0;0.0;0;
365;g365;0;36.30103293274356;0.0;25.41;25.41;0;0;1869;0;0;0;
366;g366;0;9.519640092515901;0.0;6.66;6.66;0;0;1870;0;0;0;
367;g367;0;29.50745665844985;0.0;20.66;20.66;0;0;1871;0;0;0;
368;g368;0;5.4373553730072715;0.0;3.81;3.81;0;0;1872;0;0.0;0;
369;g369;0;8.551209713221933;0.0;5.99;5.99;0;0;1877;0;0.0;0;
370;g370;0;9.523315125704867;0.0;6.67;6.67;0;0;1886;0;0.0;0;
371;g371;2.8415359644432865;23.691594795233254;0.0;16.58;16.58;1;1;1894;0;0.0;0;
372;g372;1.8555258792266265;23.93520049565859;0.0;16.75;16.75;4;4;1895;0;0.0;0;
373;g373;3.707791372510295;23.89795814588053;1369.1852533835786;16.73;16.73;2;2;1896;0;0.0;0;
374;g374;2.3860042040454257;23.57885353522923;1100.4306980307808;16.51;16.51;1;1;1897;0;0.0;0;
375;g375;0;0.13773090804997346;197.36155113960734;0.1;0.1;0;0;1909;0;0;0;
376;g376;0;2.9282380298492967;0.0;2.05;2.05;0;0;1928;0;0.0;0;
377;g377;0;36.679982795670234;0.0;25.68;25.68;0;0;1941;0;0.0;0;
378;g378;4.4407801332569585;34.67750891609819;1091.7995125218708;24.27;24.27;2;2;1940;0;0.0;0;
379;g379;6.240451148894508;22.092042791820738;1691.6151646841085;15.46;15.46;1;1;1949;0;0.0;0;
380;g380;0;5.277391382405839;0.0;3.69;3.69;0;0;1960;0;0;0;
381;g381;4.240784300020876;23.92166243278038;4.252945460543742;16.75;16.75;4;4;1968;0;0.0;0;
382;g382;3.6498239112505653;23.466075144455857;840.4554809876802;16.43;16.43;4;4;1969;0;0.0;0;
383;g383;3.0301038672007943;23.67821949886055;1125.603208773772;16.57;16.57;2;2;1970;0;0.0;0;
384;g384;3.0979285262655134;23.712161152536385;0.0;16.6;16.6;2;2;1971;0;0.0;0;
385;g385;1.5600782934043602;23.65221043510579;63.66863582980113;16.56;16.56;2;2;1972;0;0.0;0;
386;g386;2.678644378696732;26.738998739914;111.27453817355399;18.72;18.72;2;2;1981;0;0.0;0;
387;g387;4.717439765754819;21.859652882799843;0.0;15.3;15.3;2;2;1981;0;0.0;0;
388;g388;4.856666905489378;26.231072305921785;320.5328566331409;18.36;18.36;2;2;1982;0;0.0;0;
389;g389;4.049079525517108;23.615225135790332;0.0;16.53;16.53;1;1;1983;0;0.0;0;
390;g390;0;7.757064499373588;0.0;5.43;5.43;0;0;1985;0;0.0;0;
391;g391;0;4.154196951504224;0.0;2.91;2.91;0;0;1987;0;0;0;
392;g392;0;4.292156742569527;0.6684482352964096;3.0;3.0;0;0;1987;0;0;0;
393;g393;0;3.4685822554844585;0.0;2.43;2.43;0;0;1993;0;0;0;
394;g394;0;8.345154945783486;0.0;5.84;5.84;0;0;2001;0;0.0;0;
395;g395;0;44.35714285714286;412.7000000000005;31.05;31.05;0;0;2008;0;0.0;0;
396;g396;3.68475325195678;23.597075027916116;1839.8431867704546;16.52;16.52;1;1;2019;0;0.0;0;
397;g397;2.6567078501276225;23.84135403525275;0.0;16.69;16.69;2;2;2020;0;0.0;0;
398;g398;3.070051089564415;23.729142869361787;889.6802900558802;16.61;16.61;2;2;2020;0;0.0;0;
399;g399;0;11.740343561922847;167.97053911479736;8.22;8.22;0;0;2025;0;0.0;0;
400;g400;0;45.376107569023326;0.0;31.76;31.76;0;0;2029;0;0.0;0;
401;g401;0;8.785834987729439;0.0;6.15;6.15;0;0;2037;0;0.0;0;
402;g402;5.765889825259543;21.58281605203977;0.0;15.11;15.11;1;1;2051;0;0.0;0;
403;g403;1.0190374486851284;11.919560318075744;428.9771427796545;8.34;8.34;2;2;2061;0;0.0;0;
404;g404;0;4.837642344179595;0.0;3.39;3.39;0;0;2085;0;0;0;
405;g405;2.207369496121734;15.705873677063883;1140.3662344704485;10.99;10.99;2;2;2098;0;0.0;0;
406;g406;7.218817183917065;52.321744645478034;0.0;36.63;36.63;4;4;2099;0;0.0;0;
407;g407;1.8102544592899044;15.826175928863401;1235.815733755667;11.08;11.08;4;4;2103;0;0.0;0;
408;g408;1.7996692878750173;19.8422462334229;0.0;13.89;13.89;1;1;2123;0;0.0;0;
409;g409;3.383150226303681;20.90603293161179;1393.5847391912175;14.63;14.63;4;4;2123;0;0.0;0;
410;g410;0;9.894598635567231;0.0;6.93;6.93;0;0;2151;0;0;0;
411;g411;0;5.375553050485479;0.0;3.76;3.76;0;0;2151;0;0.0;0;
412;g412;6.289529777499046;27.02943193361644;866.9396420495982;18.92;18.92;4;4;2161;0;0.0;0;
413;g413;0;37.842378310573395;172.33816696527526;26.49;26.49;0;0;2165;0;0.0;0;
414;g414;5.1091763083995545;11.911244448690537;1624.3514735926453;8.34;8.34;4;4;2166;0;0.0;0;
415;g415;1.7487525302721139;23.831310375216358;0.0;16.68;16.68;1;1;2182;0;0.0;0;
416;g416;3.537930887621671;24.456534776998033;0.0;17.12;17.12;1;1;2182;0;0.0;0;
417;g417;0;8.979483055216246;0.0;6.29;6.29;0;0;2187;0;0.0;0;
418;g418;3.0710644894674406;11.914183239355763;809.5618369593743;8.34;8.34;2;2;2190;0;0.0;0;
419;g419;1.2259823947714703;11.888558070486749;575.6481424312433;8.32;8.32;2;2;2190;0;0.0;0;
420;g420;42.599746984731695;46.7375118600907;3306.105068312544;32.72;32.72;2;2;2192;0;0.0;0;
421;g421;2.3002708854262064;14.821573764312094;1136.494408754956;10.38;10.38;4;4;2193;0;0.0;0;
422;g422;2.068995152170044;19.790945495686714;1090.0480863242406;13.85;13.85;1;1;2195;0;0.0;0;
423;g423;5.595502462203231;27.50246758336391;1225.323757203027;19.25;19.25;2;2;2226;0;0.0;0;
424;g424;6.136319481121799;25.99795872267081;1556.011719698327;18.2;18.2;2;2;2226;0;0.0;0;
425;g425;0;11.58526970856585;558.2491678501801;8.11;8.11;0;0;2245;0;0;0;
426;g426;5.4948982726848214;28.079977503893755;0.0;19.66;19.66;1;1;2245;0;0.0;0;
427;g427;2.9906342798857355;23.88590475635695;1717.5897385841256;16.72;16.72;1;1;2247;0;0.0;0;
428;g428;5.6269594594416015;23.723341899644602;1765.6091630845488;16.61;16.61;2;2;2247;0;0.0;0;
429;g429;0;13.583930299456316;710.4035279387202;9.51;9.51;0;0;2281;0;0.0;0;
430;g430;4.210806839899183;11.979041259677146;1282.946356477994;8.39;8.39;2;2;2291;0;0.0;0;
431;g431;14.06428389205107;52.17759038589692;0.0;36.52;36.52;1;1;2295;0;0.0;0;
432;g432;0;100.52228695734514;0.0;70.37;70.37;0;0;2297;0;0.0;0;
433;g433;0;9.573436837324262;0.0;6.7;6.7;0;0;2303;0;0.0;0;
434;g434;0;9.596957600678351;0.0;6.72;6.72;0;0;2303;0;0.0;0;
435;g435;2.3685577525293455;11.81706352576033;735.4081122988165;8.27;8.27;2;2;2329;0;0.0;0;
436;g436;0;11.39975379800448;124.94903433131981;7.98;7.98;0;0;2335;0;0.0;0;
437;g437;0;3.4878188087619333;0.0;2.44;2.44;0;0;2339;0;0.0;0;
438;g438;5.239163320408305;20.12149658977432;1184.0875848363248;14.09;14.09;1;1;2341;0;0.0;0;
439;g439;4.4685713372996165;23.769605375051185;1768.1057069360309;16.64;16.64;1;1;2341;0;0.0;0;
440;g440;1.438659721169594;20.27232192480339;0.08885119226670213;14.19;14.19;4;4;2341;0;0.0;0;
441;g441;0;9.693369809701576;0.0;6.79;6.79;0;0;2342;0;0.0;0;
442;g442;0;6.52265400819566;0.0;4.57;4.57;0;0;2342;0;0.0;0;
443;g443;0;6.51694585025681;0.0;4.56;4.56;0;0;2343;0;0;0;
444;g444;5.039701550466898;23.90536015291698;1382.868400464656;16.73;16.73;1;1;2364;0;0.0;0;
445;g445;3.0061930612810164;23.935511218296956;0.0;16.75;16.75;1;1;2365;0;0.0;0;
446;g446;2.2732984786678148;23.587766117061005;20.3457593766841;16.51;16.51;2;2;2366;0;0.0;0;
447;g447;2.6111544623153855;23.827467213514495;756.1334970639857;16.68;16.68;4;4;2367;0;0.0;0;
448;g448;1.2157782882375936;19.831762062897983;0.0;13.88;13.88;2;2;2368;0;0.0;0;
449;g449;0;7.633290327908271;0.0;5.34;5.34;0;0;2378;0;0.0;0;
450;g450;1.910411460161686;11.789284811313397;966.660884809484;8.25;8.25;4;4;2394;0;0.0;0;
451;g451;3.874246113250136;34.13039316478837;0.0;23.89;23.89;2;2;2396;0;0.0;0;
452;g452;4.052076035554749;19.254986081088312;1606.850417295561;13.48;13.48;4;4;2396;0;0.0;0;
453;g453;3.765572606397052;23.067983590321568;0.0;16.15;16.15;4;4;2412;0;0.0;0;
454;g454;0;6.27163237761966;0.0;4.39;4.39;0;0;2414;0;0;0;
455;g455;3.616727537324927;19.178050072903783;778.7792304710379;13.42;13.42;4;4;2414;0;0.0;0;
456;g456;0;7.416222535271181;0.0;5.19;5.19;0;0;2421;0;0.0;0;
457;g457;1.9296092106255942;15.878096669761304;1069.1662632758816;11.11;11.11;2;2;2421;0;0.0;0;
458;g458;2.088364989471391;11.878782155959055;751.5627422012494;8.32;8.32;2;2;2421;0;0.0;0;
459;g459;3.8628561067159963;19.346121523137743;1111.5411932039754;13.54;13.54;4;4;2433;0;0.0;0;
460;g460;4.049553795270099;22.057886980384872;141.8674031653618;15.44;15.44;2;2;2437;0;0.0;0;
461;g461;0;1.2523266908076462;185.11071694607313;0.88;0.88;0;0;2437;0;0.0;0;
462;g462;1.8145919255679324;17.68318213001556;1247.0192093220649;12.38;12.38;4;4;2440;0;0.0;0;
463;g463;1.9738448722763575;20.609644901414356;0.0;14.43;14.43;4;4;2440;0;0.0;0;
464;g464;0;9.99497549159125;0.0;7.0;7.0;0;0;2445;0;0;0;
465;g465;1.390014996028196;21.863155479924814;0.0;15.3;15.3;2;2;2444;0;0.0;0;
466;g466;0;20.76332120912664;326.0886711754745;14.53;14.53;0;0;2460;0;0.0;0;
467;g467;0;4.338340544317334;0.0;3.04;3.04;0;0;2461;0;0.0;0;
468;g468;0;4.17983520272104;0.0;2.93;2.93;0;0;2461;0;0.0;0;
469;g469;3.3678147457870358;20.485172909330988;0.0;14.34;14.34;2;2;2464;0;0.0;0;
470;g470;0;11.672064568753797;53.753004441639746;8.17;8.17;0;0;2475;0;0.0;0;
471;g471;5.1992441859867755;25.44459245815871;1310.252771727679;17.81;17.81;1;1;2481;0;0.0;0;
472;g472;2.523026661785264;11.866581188299516;1242.807170568949;8.31;8.31;2;2;2495;0;0.0;0;
473;g473;46.26587154833139;48.18551937057335;3177.005647640506;33.73;33.73;1;1;2523;0;0.0;0;
474;g474;47.49894439113861;47.80310529667847;3089.971562959682;33.46;33.46;1;1;2523;0;0.0;0;
475;g475;1.9566117827655038;19.773621892700685;1075.8443165775288;13.84;13.84;1;1;2529;0;0.0;0;
476;g476;3.0920196765056627;31.86900115859735;0.0;22.31;22.31;4;4;2529;0;0.0;0;
477;g477;2.6903060977703888;12.442803725572423;1136.461344765927;8.71;8.71;2;2;2530;0;0.0;0;
478;g478;0;14.75895810092534;561.2838485765849;10.33;10.33;0;0;2530;0;0.0;0;
479;g479;0;9.489823801540744;0.0;6.64;6.64;0;0;2532;0;0.0;0;
480;g480;0;4.962332132909881;0.0;3.47;3.47;0;0;2545;0;0;0;
481;g481;1.5351719452290897;15.956497559994093;856.7774388812916;11.17;11.17;1;1;2547;0;0.0;0;
482;g482;1.8715877407995032;18.57471069881662;409.9593917539221;13.0;13.0;4;4;2555;0;0.0;0;
483;g483;5.323663282993612;23.232480985592858;0.0;16.26;16.26;2;2;2555;0;0.0;0;
484;g484;2.284049544417331;15.815963996680129;1268.9045013620691;11.07;11.07;1;1;2558;0;0.0;0;
485;g485;2.289647147753746;16.683702504187945;1359.8964385964537;11.68;11.68;2;2;2563;0;0.0;0;
486;g486;2.2820475325868106;16.732988084772607;1188.2730604918943;11.71;11.71;1;1;2576;0;0.0;0;
487;g487;1.6342429062239647;13.47385092576401;910.6037647381484;9.43;9.43;1;1;2576;0;0.0;0;
488;g488;0;11.385157094736128;277.61870107898267;7.97;7.97;0;0;2581;0;0;0;
489;g489;0;11.996640650250384;372.64818299897047;8.4;8.4;0;0;2586;0;0;0;
490;g490;3.0561993789185866;20.25853551800639;0.0;14.18;14.18;1;1;2586;0;0.0;0;
491;g491;0;3.864306006784616;0.0;2.71;2.71;0;0;2592;0;0.0;0;
492;g492;0;11.736235326372224;195.97593742018796;8.22;8.22;0;0;2601;0;0;0;
493;g493;0;9.0;0.0;6.3;6.3;0;0;2601;0;0.0;0;
494;g494;3.993841971010973;21.967195058607935;687.7776348305463;15.38;15.38;4;4;2610;0;0.0;0;
495;g495;0;8.218268266603635;0.0;5.75;5.75;0;0;2611;0;0;0;
496;g496;0;10.950235941806262;0.0;7.67;7.67;0;0;2616;0;0.0;0;
497;g497;2.616202264410811;30.258984951601473;0.0;21.18;21.18;4;4;2624;0;0.0;0;
498;g498;3.226692627798003;11.937676099349034;1277.1346773951655;8.36;8.36;2;2;2624;0;0.0;0;
499;g499;3.1242490905098275;26.882704366408984;0.0;18.82;18.82;4;4;2627;0;0.0;0;
500;g500;0;4.939626521831412;0.0;3.46;3.46;0;0;2640;0;0.0;0;
501;g501;0;5.448291370153631;0.0;3.81;3.81;0;0;2640;0;0.0;0;
502;g502;0;4.813178795347862;0.0;3.37;3.37;0;0;2640;0;0.0;0;
503;g503;0;1.8335640475687265;0.0;1.28;1.28;0;0;2643;0;0.0;0;
504;g504;2.5927885534264825;17.98361400505781;1151.664252672156;12.59;12.59;2;2;2644;0;0.0;0;
505;g505;2.765003358724404;21.943329594787105;305.548461886664;15.36;15.36;4;4;2645;0;0.0;0;
506;g506;2.3644907988570796;21.537946471293125;131.98100260501383;15.08;15.08;4;4;2645;0;0.0;0;
507;g507;3.3793747883140437;19.126812963262104;0.0;13.39;13.39;4;4;2645;0;0.0;0;
508;g508;0;0.0;226.66945413276355;0.0;0.0;0;0;2646;0;0.0;0;
509;g509;0;9.443496403709764;0.0;6.61;6.61;0;0;2646;0;0.0;0;
510;g510;1.1967414873303608;8.599719633026696;0.0;6.02;6.02;4;4;2646;0;0.0;0;
511;g511;0;22.383151169822774;0.0;15.67;15.67;0;0;2649;0;0.0;0;
512;g512;1.265039110992856;23.86287538324514;320.8573791101496;16.7;16.7;2;2;2649;0;0.0;0;
513;g513;3.115999686210734;21.904289148028706;1145.6398539363431;15.33;15.33;1;1;2652;0;0.0;0;
514;g514;0;2.406961787434575;0.0;1.68;1.68;0;0;2659;0;0.0;0;
515;g515;0;9.524756962680772;0.0;6.67;6.67;0;0;2659;0;0.0;0;
516;g516;4.471499022014064;31.635949736623857;0.0;22.15;22.15;2;2;2660;0;0.0;0;
517;g517;2.4523410159576415;30.806643768157542;0.0;21.56;21.56;4;4;2660;0;0.0;0;
518;g518;0;10.533273037779837;297.22891715809084;7.37;7.37;0;0;2663;0;0;0;
519;g519;0;6.247742792968179;0.0;4.37;4.37;0;0;2664;0;0.0;0;
520;g520;0;2.9948277404722106;0.13246798368378876;2.1;2.1;0;0;2663;0;0.0;0;
521;g521;1.3550346816985677;11.869079059629403;706.3257246600112;8.31;8.31;2;2;2662;0;0.0;0;
522;g522;0;3.9443515701632625;2.265514909161702;2.76;2.76;0;0;2664;0;0;0;
523;g523;2.5508692615698125;11.847531767808626;1182.7283519403957;8.29;8.29;4;4;2665;0;0.0;0;
524;g524;0;41.26801792213653;140.3670883546132;28.89;28.89;0;0;2669;0;0.0;0;
525;g525;0;42.07932539566736;348.7563914923717;29.46;29.46;0;0;2669;0;0.0;0;
526;g526;0;43.5561789506033;167.71677841115752;30.49;30.49;0;0;2669;0;0.0;0;
527;g527;0;41.8412919565156;180.0790821750528;29.29;29.29;0;0;2669;0;0;0;
528;g528;0;40.03514692251507;101.86285064289439;28.02;28.02;0;0;2669;0;0;0;
529;g529;0;5.660157541586853;0.0;3.96;3.96;0;0;2674;0;0.0;0;
530;g530;5.181380997790151;33.141295458660466;0.0;23.2;23.2;2;2;2688;0;0.0;0;
531;g531;0;14.668696674590809;566.8528213493835;10.27;10.27;0;0;2695;0;0.0;0;
532;g532;1.6284966166265575;21.777064073407733;104.02570448826782;15.24;15.24;2;2;2729;0;0.0;0;
533;g533;2.2040911619670744;16.66730945881673;1516.961877603249;11.67;11.67;4;4;2734;0;0.0;0;
534;g534;1.7432252886876558;16.651624263762443;1165.1606888702975;11.66;11.66;1;1;2734;0;0.0;0;
535;g535;2.34545097785171;26.08100934679714;618.2855290577602;18.26;18.26;4;4;2766;0;0.0;0;
536;g536;2.112967494540643;13.743570042741666;858.4600051063245;9.62;9.62;4;4;2776;0;0.0;0;
537;g537;0;7.49864505016641;0.0;5.25;5.25;0;0;2812;0;0;0;
538;g538;2.631409591186481;15.830845315130086;1309.9757387647458;11.08;11.08;1;1;2813;0;0.0;0;
539;g539;1.7938821926778024;19.537645945280143;0.0;13.68;13.68;1;1;2818;0;0.0;0;
540;g540;1.6666656995184064;11.899234878375873;476.20237115964153;8.33;8.33;2;2;2822;0;0.0;0;
541;g541;0;11.722124470785683;158.77850693221626;8.21;8.21;0;0;2833;0;0;0;
542;g542;0;13.776671209644126;0.0;9.64;9.64;0;0;2838;0;0.0;0;
543;g543;3.714544617048427;19.921866052155828;1259.059081284313;13.95;13.95;4;4;2840;0;0.0;0;
544;g544;3.6318134312677284;11.869851728418999;1339.7947674156032;8.31;8.31;4;4;2840;0;0.0;0;
545;g545;2.155490792247207;11.96312174076467;635.1574100137206;8.37;8.37;1;1;2843;0;0.0;0;
546;g546;4.740945687139917;23.47001165653322;1903.7872324497062;16.43;16.43;2;2;2843;0;0.0;0;
547;g547;0;1.5337751427482356;0.0;1.07;1.07;0;0;2845;0;0;0;
548;g548;2.8044025237768135;11.76039407598359;1079.2791677513794;8.23;8.23;2;2;2845;0;0.0;0;
549;g549;1.8994249274188009;17.236464657908;1269.1456627649154;12.07;12.07;2;2;2857;0;0.0;0;
550;g550;0;7.566807503736519;0.0;5.3;5.3;0;0;2868;0;0;0;
551;g551;3.037883135147742;13.67647507137188;1094.0144023607675;9.57;9.57;4;4;2874;0;0.0;0;
552;g552;1.1613698399935306;14.595158624307244;453.3620712001407;10.22;10.22;2;2;2876;0;0.0;0;
553;g553;0;2.3777247155679224;0.0;1.66;1.66;0;0;2876;0;0.0;0;
554;g554;0;7.810727596742983;0.0;5.47;5.47;0;0;2884;0;0;0;
555;g555;11.354604998643296;25.117758648995906;2588.802421250445;17.58;17.58;4;4;2899;0;0.0;0;
556;g556;9.653518271732795;25.24548611461906;2354.1157768966673;17.67;17.67;2;2;2899;0;0.0;0;
557;g557;8.781904964241406;20.121786268553286;2317.030832474868;14.09;14.09;2;2;2899;0;0.0;0;
558;g558;3.898846199993951;13.593061188134493;1741.3344730107683;9.52;9.52;1;1;2904;0;0.0;0;
