<BEGIN>
Bus/Hour;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;
Bus78;51.20813;49.93027;49.1655;49.44058;51.43639;56.17716;68.09542;67.26432;64.86077;64.68714;63.93798;62.78498;62.54891;62.10995;61.45639;61.33933;63.27661;68.66704;69.38499;67.04582;66.33568;62.6328;57.7145;54.50131;51.40517;50.28534;50.57017;51.00328;52.70645;57.21896;67.56672;68.29637;66.93071;66.50736;66.63807;64.54277;
Bus79;28.12841;27.42649;27.0064;27.1575;28.25379;30.85788;37.40453;36.94801;35.62775;35.53237;35.12086;34.48752;34.35785;34.11673;33.75774;33.69344;34.75758;37.71852;38.11288;36.82798;36.43791;34.40393;31.70233;29.93734;28.23665;27.62152;27.77798;28.01589;28.95143;31.43013;37.11411;37.51491;36.76476;36.53221;36.60401;35.45307;
Bus80;93.76137;91.42162;90.02134;90.52501;94.17931;102.85959;124.68175;123.16003;118.75916;118.44124;117.06954;114.95841;114.52618;113.72245;112.52578;112.31146;115.85858;125.72839;127.04294;122.75995;121.45969;114.67978;105.67443;99.79113;94.12215;92.07175;92.59328;93.38629;96.50476;104.76711;123.71371;125.04968;122.54919;121.77404;122.01337;118.1769;
Bus81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus82;38.94703;37.97513;37.39348;37.6027;39.12063;42.72629;51.79088;51.15878;49.33073;49.19867;48.62888;47.75195;47.57241;47.23856;46.74148;46.65245;48.12587;52.22564;52.77168;50.99259;50.45249;47.63622;43.89553;41.4517;39.09689;38.24519;38.46182;38.79123;40.08659;43.51865;51.38877;51.94372;50.90505;50.58306;50.68248;49.08887;
Bus83;14.42483;14.06486;13.84944;13.92692;14.48912;15.82455;19.18181;18.9477;18.27064;18.22173;18.0107;17.68591;17.61941;17.49576;17.31166;17.27869;17.8244;19.34283;19.54507;18.88615;18.68611;17.64304;16.2576;15.35248;14.48033;14.16488;14.24512;14.36712;14.84689;16.11802;19.03288;19.23841;18.85372;18.73447;18.77129;18.18106;
Bus84;7.93365;7.73568;7.61719;7.65981;7.96902;8.7035;10.54999;10.42123;10.04885;10.02195;9.90588;9.72725;9.69068;9.62267;9.52141;9.50328;9.80342;10.63856;10.74979;10.38738;10.27736;9.70367;8.94168;8.44386;7.96418;7.79069;7.83482;7.90192;8.16579;8.86491;10.46808;10.58113;10.36955;10.30396;10.32421;9.99958;
Bus85;17.30979;16.87784;16.61932;16.71231;17.38695;18.98946;23.01817;22.73724;21.92477;21.86607;21.61284;21.22309;21.14329;20.99491;20.77399;20.73442;21.38928;23.2114;23.45408;22.66337;22.42333;21.17165;19.50913;18.42298;17.3764;16.99786;17.09414;17.24055;17.81626;19.34162;22.83945;23.0861;22.62447;22.48136;22.52555;21.81727;
Bus86;15.14607;14.76811;14.54191;14.62327;15.21358;16.61578;20.1409;19.89508;19.18417;19.13282;18.91123;18.5702;18.50038;18.37055;18.17724;18.14262;18.71562;20.30997;20.52232;19.83045;19.62041;18.5252;17.07049;16.12011;15.20435;14.87313;14.95738;15.08548;15.58923;16.92392;19.98452;20.20033;19.79641;19.67119;19.70985;19.09011;
Bus87;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus88;34.61958;33.75567;33.23865;33.42462;34.7739;37.97893;46.03634;45.47447;43.84953;43.73215;43.22568;42.44618;42.28659;41.98983;41.54798;41.46885;42.77855;46.42279;46.90816;45.32675;44.84665;42.3433;39.01825;36.84595;34.75279;33.99572;34.18829;34.48109;35.63253;38.68324;45.67891;46.17219;45.24893;44.96272;45.05109;43.63455;
Bus89;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus90;117.56233;114.62864;112.87291;113.50444;118.08636;128.9701;156.33174;154.42372;148.90571;148.50709;146.78719;144.14016;143.59821;142.59045;141.09002;140.82129;145.26884;157.64406;159.2923;153.92209;152.29177;143.7908;132.49948;125.12272;118.0147;115.4438;116.09773;117.09204;121.00213;131.36184;155.11796;156.79307;153.65783;152.68591;152.986;148.17565;
Bus91;7.21241;7.03243;6.92472;6.96346;7.24456;7.91228;9.5909;9.47385;9.13532;9.11086;9.00535;8.84295;8.80971;8.74788;8.65583;8.63934;8.9122;9.67141;9.77253;9.44307;9.34305;8.82152;8.1288;7.67624;7.24017;7.08244;7.12256;7.18356;7.42344;8.05901;9.51644;9.61921;9.42686;9.36723;9.38564;9.09053;
Bus92;46.88068;45.71081;45.01067;45.26251;47.08965;51.42979;62.34088;61.58001;59.37958;59.22062;58.53477;57.4792;57.26309;56.86122;56.26289;56.15573;57.92929;62.86419;63.52147;61.37997;60.72985;57.33989;52.83722;49.89556;47.06108;46.03587;46.29664;46.69315;48.25238;52.38355;61.85685;62.52484;61.2746;60.88702;61.00669;59.08845;
Bus93;8.6549;8.43892;8.30966;8.35615;8.69347;9.49473;11.50909;11.36862;10.96238;10.93304;10.80642;10.61155;10.57165;10.49746;10.387;10.36721;10.69464;11.6057;11.72704;11.33169;11.21166;10.58583;9.75456;9.21149;8.6882;8.49893;8.54707;8.62027;8.90813;9.67081;11.41973;11.54305;11.31223;11.24068;11.26277;10.90864;
Bus94;21.63724;21.0973;20.77416;20.89039;21.73369;23.73683;28.77271;28.42154;27.40596;27.33259;27.01605;26.52886;26.42912;26.24364;25.96749;25.91803;26.7366;29.01424;29.3176;28.32922;28.02916;26.46456;24.38641;23.02872;21.7205;21.24733;21.36768;21.55068;22.27033;24.17703;28.54932;28.85762;28.28058;28.1017;28.15693;27.27159;
Bus95;30.29213;29.53622;29.08382;29.24654;30.42716;33.23156;40.2818;39.79016;38.36834;38.26563;37.82247;37.14041;37.00077;36.7411;36.35448;36.28524;37.43124;40.61994;41.04464;39.66091;39.24082;37.05039;34.14097;32.24021;30.40869;29.74626;29.91475;30.17096;31.17846;33.84784;39.96904;40.40067;39.59282;39.34238;39.4197;38.18023;
Bus96;27.40717;26.72324;26.31393;26.46116;27.52934;30.06665;36.44544;36.00062;34.71422;34.62128;34.22033;33.60323;33.47688;33.24195;32.89215;32.8295;33.86636;36.75138;37.13563;35.88368;35.5036;33.52178;30.88945;29.16971;27.51263;26.91328;27.06573;27.29753;28.20908;30.62423;36.16247;36.55298;35.82207;35.59549;35.66545;34.54402;
Bus97;10.81862;10.54865;10.38708;10.44519;10.86684;11.86841;14.38636;14.21077;13.70298;13.6663;13.50802;13.26443;13.21456;13.12182;12.98374;12.95901;13.3683;14.50712;14.6588;14.16461;14.01458;13.23228;12.1932;11.51436;10.86025;10.62366;10.68384;10.77534;11.13517;12.08851;14.27466;14.42881;14.14029;14.05085;14.07847;13.6358;
Bus98;24.5222;23.91027;23.54404;23.67577;24.63151;26.90174;32.60907;32.21108;31.06009;30.97694;30.61819;30.06604;29.953;29.74279;29.42982;29.37377;30.30148;32.88281;33.22661;32.10645;31.76638;29.99317;27.63793;26.09922;24.61656;24.0803;24.2167;24.42411;25.23971;27.40063;32.35589;32.7053;32.05133;31.84859;31.91119;30.9078;
Bus99;30.29213;29.53622;29.08382;29.24654;30.42716;33.23156;40.2818;39.79016;38.36834;38.26563;37.82247;37.14041;37.00077;36.7411;36.35448;36.28524;37.43124;40.61994;41.04464;39.66091;39.24082;37.05039;34.14097;32.24021;30.40869;29.74626;29.91475;30.17096;31.17846;33.84784;39.96904;40.40067;39.59282;39.34238;39.4197;38.18023;
Bus100;26.68593;26.02;25.62146;25.76481;26.80488;29.27542;35.48635;35.05324;33.80068;33.7102;33.31979;32.71893;32.59591;32.36716;32.02657;31.96557;32.97514;35.78423;36.15837;34.93937;34.5693;32.63963;30.07657;28.40209;26.78861;26.20504;26.35347;26.57918;27.46674;29.81833;35.21082;35.59106;34.87939;34.65876;34.72688;33.63496;
Bus101;15.86731;15.47135;15.23438;15.31962;15.93804;17.40701;21.09999;20.84247;20.0977;20.0439;19.81177;19.4545;19.38135;19.24534;19.04282;19.00655;19.60684;21.27711;21.49957;20.77476;20.55472;19.40735;17.88337;16.88773;15.92836;15.58137;15.66963;15.80383;16.33158;17.72982;20.93617;21.16225;20.73909;20.60791;20.64842;19.99917;
Bus102;3.60621;3.51622;3.46236;3.48173;3.62228;3.95614;4.79545;4.73692;4.56766;4.55543;4.50267;4.42148;4.40485;4.37394;4.32791;4.31967;4.4561;4.83571;4.88627;4.72154;4.67153;4.41076;4.0644;3.83812;3.62008;3.54122;3.56128;3.59178;3.71172;4.0295;4.75822;4.8096;4.71343;4.68362;4.69282;4.54527;
Bus103;16.58855;16.17459;15.92685;16.01596;16.66249;18.19824;22.05908;21.78985;21.01124;20.95499;20.7123;20.3388;20.26232;20.12013;19.90841;19.87049;20.49806;22.24425;22.47683;21.71907;21.48902;20.2895;18.69625;17.65535;16.65238;16.28962;16.38189;16.52219;17.07392;18.53572;21.88781;22.12417;21.68178;21.54464;21.58698;20.90822;
Bus104;27.40717;26.72324;26.31393;26.46116;27.52934;30.06665;36.44544;36.00062;34.71422;34.62128;34.22033;33.60323;33.47688;33.24195;32.89215;32.8295;33.86636;36.75138;37.13563;35.88368;35.5036;33.52178;30.88945;29.16971;27.51263;26.91328;27.06573;27.29753;28.20908;30.62423;36.16247;36.55298;35.82207;35.59549;35.66545;34.54402;
Bus105;22.35848;21.80054;21.46663;21.58673;22.45814;24.52806;29.7318;29.36893;28.31949;28.24368;27.91658;27.41316;27.31009;27.11843;26.83307;26.78196;27.62782;29.98139;30.29485;29.27353;28.96346;27.34672;25.19929;23.79635;22.44451;21.95557;22.07994;22.26904;23.01267;24.98293;29.50096;29.81954;29.22327;29.03842;29.0955;28.18065;
Bus106;31.01337;30.23946;29.77629;29.94289;31.15162;34.02279;41.24089;40.73755;39.28188;39.17672;38.723;38.0247;37.88174;37.61589;37.22007;37.14917;38.32245;41.58708;42.02189;40.60521;40.17513;37.93254;34.95385;33.00783;31.13271;30.4545;30.62701;30.88931;31.92081;34.65374;40.92069;41.36259;40.5355;40.2791;40.35827;39.08928;
Bus107;36.06206;35.16216;34.62359;34.81731;36.22281;39.56138;47.95452;47.36924;45.6766;45.55432;45.02675;44.21477;44.04853;43.7394;43.27915;43.19671;44.56099;48.35707;48.86267;47.21536;46.71527;44.10761;40.64401;38.3812;36.20083;35.41221;35.6128;35.9178;37.11722;40.29504;47.58219;48.09603;47.1343;46.83617;46.92822;45.45265;
Bus108;1.44248;1.40649;1.38494;1.39269;1.44891;1.58246;1.91818;1.89477;1.82706;1.82217;1.80107;1.76859;1.76194;1.74958;1.73117;1.72787;1.78244;1.93428;1.95451;1.88861;1.86861;1.7643;1.62576;1.53525;1.44803;1.41649;1.42451;1.43671;1.48469;1.6118;1.90329;1.92384;1.88537;1.87345;1.87713;1.81811;
Bus109;5.76993;5.62595;5.53977;5.57077;5.79565;6.32982;7.67272;7.57908;7.30826;7.28869;7.20428;7.07436;7.04776;6.9983;6.92466;6.91147;7.12976;7.73713;7.81803;7.55446;7.47444;7.05722;6.50304;6.14099;5.79213;5.66595;5.69805;5.74685;5.93875;6.44721;7.61315;7.69537;7.54149;7.49379;7.50852;7.27242;
Bus110;28.12841;27.42649;27.0064;27.1575;28.25379;30.85788;37.40453;36.94801;35.62775;35.53237;35.12086;34.48752;34.35785;34.11673;33.75774;33.69344;34.75758;37.71852;38.11288;36.82798;36.43791;34.40393;31.70233;29.93734;28.23665;27.62152;27.77798;28.01589;28.95143;31.43013;37.11411;37.51491;36.76476;36.53221;36.60401;35.45307;
Bus111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus112;49.04441;47.82054;47.08809;47.35154;49.26302;53.80348;65.21815;64.42217;62.12017;61.95388;61.23637;60.13209;59.906;59.48559;58.85964;58.74753;60.60295;65.76562;66.45323;64.2129;63.53276;59.98635;55.27586;52.19844;49.23313;48.16061;48.43341;48.84821;50.47942;54.80126;64.71178;65.4106;64.10265;63.69719;63.82238;61.81561;
Bus113;4.32745;4.21946;4.15483;4.17808;4.34674;4.74737;5.75454;5.68431;5.48119;5.46652;5.40321;5.30577;5.28582;5.24873;5.1935;5.18361;5.34732;5.80285;5.86352;5.66584;5.60583;5.29291;4.87728;4.60574;4.3441;4.24947;4.27354;4.31014;4.45407;4.83541;5.70986;5.77152;5.65612;5.62034;5.63139;5.45432;
Bus114;5.76993;5.62595;5.53977;5.57077;5.79565;6.32982;7.67272;7.57908;7.30826;7.28869;7.20428;7.07436;7.04776;6.9983;6.92466;6.91147;7.12976;7.73713;7.81803;7.55446;7.47444;7.05722;6.50304;6.14099;5.79213;5.66595;5.69805;5.74685;5.93875;6.44721;7.61315;7.69537;7.54149;7.49379;7.50852;7.27242;
Bus115;15.86731;15.47135;15.23438;15.31962;15.93804;17.40701;21.09999;20.84247;20.0977;20.0439;19.81177;19.4545;19.38135;19.24534;19.04282;19.00655;19.60684;21.27711;21.49957;20.77476;20.55472;19.40735;17.88337;16.88773;15.92836;15.58137;15.66963;15.80383;16.33158;17.72982;20.93617;21.16225;20.73909;20.60791;20.64842;19.99917;
Bus116;132.70839;129.39675;127.41482;128.12771;133.29994;145.58588;176.47264;174.31881;168.08988;167.6399;165.69842;162.71036;162.09859;160.961;159.26726;158.96391;163.98446;177.95403;179.81462;173.75254;171.91218;162.316;149.56996;141.24283;133.21904;130.31693;131.0551;132.17752;136.59136;148.28575;175.10248;176.9934;173.45424;172.3571;172.69585;167.26577;
Bus117;14.42483;14.06486;13.84944;13.92692;14.48912;15.82455;19.18181;18.9477;18.27064;18.22173;18.0107;17.68591;17.61941;17.49576;17.31166;17.27869;17.8244;19.34283;19.54507;18.88615;18.68611;17.64304;16.2576;15.35248;14.48033;14.16488;14.24512;14.36712;14.84689;16.11802;19.03288;19.23841;18.85372;18.73447;18.77129;18.18106;
Bus118;23.80096;23.20703;22.85157;22.97943;23.90705;26.11051;31.64998;31.2637;30.14656;30.06585;29.71765;29.18175;29.07203;28.86801;28.56424;28.50983;29.41026;31.91567;32.24936;31.16214;30.83208;29.11102;26.82505;25.33159;23.89255;23.37206;23.50445;23.70575;24.49736;26.59473;31.40425;31.74338;31.10864;30.91187;30.97262;29.99875;
</END>
